T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
21697, -501, -861, -432, -152600, -7000, 3780
21717, -477, -815, -403, -139720, 7700, 5600
21737, -448, -756, -371, -121800, 17010, 7560
21757, -425, -705, -345, -104160, 19460, 15540
21777, -404, -665, -329, -84490, 16100, 27650
21797, -388, -630, -313, -59360, 11480, 36890
21817, -366, -588, -293, -31290, 11830, 39760
21837, -340, -538, -268, -5390, 19950, 38360
21857, -325, -507, -254, 15050, 32340, 38710
21877, -322, -492, -250, 28910, 46900, 43470
21897, -323, -486, -249, 41720, 61810, 48650
21917, -327, -480, -247, 62300, 72030, 50260
21937, -329, -489, -254, 93940, 72660, 49070
21957, -345, -520, -272, 130550, 66570, 47250
21977, -374, -580, -302, 163170, 62720, 45080
21997, -420, -670, -350, 185430, 64820, 44240
22017, -484, -793, -407, 196000, 69790, 47180
22037, -568, -953, -483, 198380, 72590, 53200
22057, -679, -1185, -598, 193200, 69370, 61180
22077, -770, -1368, -686, 180460, 57260, 69930
22097, -802, -1428, -707, 164710, 32620, 80010
22117, -754, -1334, -674, 147000, -12250, 98280
22137, -671, -1180, -603, 144340, -78750, 119630
22157, -610, -1066, -551, 160370, -129500, 119700
22177, -586, -1015, -521, 168560, -142940, 98630
22197, -601, -1043, -522, 158760, -130620, 70980
22217, -667, -1161, -583, 133140, -119000, 54530
22237, -755, -1329, -680, 108990, -129850, 54110
22257, -841, -1487, -766, 98560, -152740, 48580
22277, -842, -1488, -763, 91770, -168770, 28420
22297, -763, -1325, -675, 92260, -191030, 1610
22317, -670, -1136, -585, 93870, -230160, -12110
22337, -596, -987, -512, 83720, -270060, -14420
22357, -548, -896, -469, 64890, -286860, -21700
22377, -524, -842, -440, 46130, -285530, -35770
22397, -510, -819, -428, 35770, -275030, -55860
22417, -501, -805, -419, 27230, -257950, -79800
22437, -493, -792, -403, 12880, -232960, -104440
22457, -485, -778, -390, -6300, -209090, -121100
22477, -477, -762, -383, -26040, -197190, -122920
22497, -454, -721, -367, -36120, -202020, -113470
22517, -423, -666, -340, -32410, -213850, -104440
22537, -383, -600, -304, -27020, -219100, -99050
22557, -348, -541, -273, -31150, -210700, -93590
22577, -323, -497, -246, -46900, -190190, -83720
22597, -306, -468, -235, -68180, -165480, -67340
22617, -295, -452, -227, -85400, -143150, -46620
22637, -288, -441, -219, -91700, -123550, -28210
22657, -285, -441, -217, -88620, -102970, -15050
22677, -293, -461, -227, -84420, -79380, -4410
22697, -312, -499, -243, -75810, -35980, 29050
22717, -353, -589, -289, -72660, -13580, 49490
22737, -423, -726, -363, -76580, 17640, 65520
22757, -522, -921, -462, -85120, 59360, 73080
22777, -648, -1168, -578, -97090, 101710, 77770
22797, -781, -1413, -701, -117320, 124180, 93380
22817, -807, -1480, -744, -114030, 97020, 122990
22837, -713, -1302, -651, -64120, 33460, 155680
22857, -594, -1084, -544, -31080, 5250, 178360
22877, -537, -949, -481, -53830, 41720, 190610
22897, -533, -924, -480, -99190, 106680, 196980
22917, -581, -1005, -537, -119560, 163940, 195020
22937, -681, -1202, -630, -104090, 207480, 178150
22957, -802, -1431, -734, -77210, 245910, 154350
22977, -886, -1590, -807, -64750, 265230, 147280
22997, -858, -1533, -787, -59360, 243670, 167300
23017, -752, -1323, -686, -43540, 212520, 182280
23037, -676, -1159, -597, -43680, 228200, 169750
23057, -633, -1059, -543, -64120, 276430, 143570
23077, -610, -1004, -508, -62650, 300370, 124950
23097, -598, -990, -502, -34160, 289730, 117040
23117, -599, -989, -506, -3010, 278600, 106750
23137, -609, -999, -506, 10780, 287980, 88340
23157, -610, -992, -495, 6930, 306180, 69860
23177, -585, -952, -474, 3710, 305760, 61250
23197, -572, -923, -457, 7770, 292530, 55510
23217, -532, -851, -418, 16100, 272720, 49560
23237, -469, -747, -367, 57890, 228340, 48720
23257, -426, -661, -322, 95060, 188510, 54810
23277, -396, -600, -292, 83440, 188930, 59990
23297, -380, -564, -274, 56630, 200130, 65380
23317, -358, -518, -251, 53480, 192150, 75250
23337, -336, -477, -228, 69860, 170730, 82670
23357, -308, -436, -209, 87780, 151970, 85680
23377, -296, -412, -201, 105140, 132790, 90510
23397, -290, -410, -204, 119840, 116130, 99890
23417, -305, -434, -214, 123130, 113330, 109270
23437, -325, -473, -227, 114730, 123760, 117810
23457, -361, -543, -258, 103110, 130550, 132090
23477, -423, -664, -324, 91630, 123270, 156450
23497, -506, -830, -412, 73920, 119910, 178990
23517, -611, -1018, -505, 42000, 141610, 183890
23537, -679, -1153, -565, 5530, 171850, 173670
23557, -692, -1194, -566, -490, 163730, 164150
23577, -673, -1176, -557, 18970, 108920, 175350
23597, -679, -1172, -573, 15400, 44100, 212380
23617, -680, -1176, -587, -25760, 20580, 240660
23637, -679, -1178, -582, -66990, 35770, 232540
23657, -693, -1212, -595, -76230, 45570, 212450
23677, -732, -1284, -635, -72030, 38010, 202510
23697, -776, -1370, -680, -84840, 37660, 193480
23717, -779, -1379, -671, -100450, 41720, 177100
23737, -741, -1306, -634, -94010, 19880, 167510
23757, -703, -1224, -607, -88340, -26320, 185150
23777, -682, -1172, -587, -115360, -42560, 197820
23797, -663, -1139, -563, -149310, -22960, 181020
23817, -643, -1099, -528, -143290, -14350, 147910
23837, -629, -1073, -517, -110460, -32620, 121590
23857, -626, -1059, -514, -94710, -61250, 112560
23877, -614, -1033, -499, -106120, -73780, 107030
23897, -594, -982, -472, -124390, -78610, 96250
23917, -557, -907, -439, -126420, -101430, 90580
23937, -517, -820, -399, -119140, -133490, 88060
23957, -473, -730, -356, -119490, -149940, 76790
23977, -429, -646, -311, -121030, -154980, 56560
23997, -393, -572, -274, -115780, -158830, 32830
24017, -361, -508, -244, -107170, -168770, 13930
24037, -342, -471, -231, -100870, -183470, 3920
24057, -330, -450, -224, -102550, -194250, -420
24077, -325, -443, -225, -112350, -191730, -8120
24097, -323, -439, -223, -123550, -173460, -28140
24117, -332, -450, -224, -125720, -147070, -60480
24137, -342, -469, -228, -118020, -122360, -97790
24157, -360, -498, -239, -105840, -104510, -132860
24177, -387, -553, -261, -95550, -93520, -161560
24197, -429, -639, -305, -92960, -84140, -182840
24217, -488, -757, -355, -101500, -67760, -201390
24237, -576, -934, -436, -119280, -44030, -218330
24257, -659, -1096, -513, -139860, -30450, -224840
24277, -710, -1196, -575, -154490, -45150, -213360
24297, -705, -1191, -588, -170870, -82110, -188230
24317, -653, -1093, -542, -194880, -113680, -166880
24337, -602, -1004, -492, -214200, -120750, -165760
24357, -571, -959, -470, -221200, -114170, -175560
24377, -579, -994, -488, -224210, -106960, -177170
24397, -635, -1110, -552, -241360, -91560, -166600
24417, -712, -1256, -634, -272440, -63910, -150220
24437, -787, -1404, -705, -291760, -39690, -136570
24457, -820, -1484, -754, -252280, -64400, -103600
24477, -785, -1428, -727, -234570, -83790, -83860
24497, -714, -1298, -662, -243250, -79940, -63210
24517, -649, -1169, -597, -256130, -66990, -41230
24537, -611, -1091, -558, -256690, -57680, -14770
24557, -598, -1062, -547, -243250, -52360, 10780
24577, -590, -1056, -543, -217630, -41090, 22330
24597, -583, -1046, -531, -187040, -20160, 20650
24617, -574, -1026, -514, -161490, 2520, 18480
24637, -568, -1007, -503, -148820, 17360, 29540
24657, -556, -978, -492, -144340, 22540, 51100
24677, -526, -910, -459, -130760, 23730, 67130
24697, -488, -835, -419, -104090, 26110, 71750
24717, -447, -754, -378, -74830, 32760, 70210
24737, -412, -682, -339, -51030, 42420, 69580
24757, -379, -613, -306, -33250, 52990, 72870
24777, -355, -560, -282, -16520, 62860, 77770
24797, -336, -520, -266, 2450, 73220, 80990
24817, -323, -488, -251, 22960, 86520, 80640
24837, -313, -464, -238, 45080, 100380, 78470
24857, -307, -449, -232, 70000, 109480, 78190
24877, -301, -427, -225, 99400, 111860, 79380
24897, -298, -422, -222, 132160, 107590, 81830
24917, -308, -434, -236, 162050, 102480, 84630
24937, -326, -472, -259, 186130, 105070, 82670
24957, -360, -534, -294, 206080, 115500, 76300
24977, -407, -626, -337, 223160, 129780, 68390
24997, -483, -776, -402, 232330, 143430, 65800
25017, -595, -1003, -498, 220080, 155050, 74830
25037, -749, -1303, -640, 182280, 151130, 100870
25057, -860, -1529, -771, 141890, 107660, 143430
25077, -838, -1502, -768, 145110, 28210, 174300
25097, -736, -1311, -666, 172480, -38150, 175070
25117, -651, -1131, -557, 167720, -59710, 159600
25137, -605, -1034, -493, 145040, -70980, 146650
25157, -576, -1024, -532, 132790, -108920, 145950
25177, -616, -1075, -557, 133560, -158410, 166320
25197, -705, -1230, -630, 104230, -109130, 135940
25217, -777, -1379, -676, 58240, -45360, 75180
25237, -850, -1525, -760, 75320, -78470, 56000
25257, -847, -1507, -779, 100940, -188160, 94150
25277, -736, -1288, -660, 93100, -251720, 112980
25297, -641, -1100, -557, 54390, -229180, 70910
25317, -574, -959, -483, 27930, -222110, 46130
25337, -543, -885, -454, 44240, -262500, 48300
25357, -528, -870, -457, 39970, -276080, 39130
25377, -541, -881, -458, 21350, -251720, 5040
25397, -544, -882, -444, 17780, -220430, -37170
25417, -540, -877, -436, 22120, -208040, -69020
25437, -520, -843, -416, 20160, -218330, -77420
25457, -508, -820, -412, -3990, -228760, -68530
25477, -491, -778, -394, -51940, -220710, -56000
25497, -457, -702, -359, -70700, -214760, -57190
25517, -399, -600, -304, -46620, -226240, -70910
25537, -346, -515, -262, -22050, -236880, -83230
25557, -299, -440, -224, -28350, -229390, -82670
25577, -277, -408, -211, -58030, -203770, -69090
25597, -275, -400, -207, -97370, -168560, -46900
25617, -273, -402, -205, -128170, -131810, -27720
25637, -272, -404, -204, -135310, -101430, -17920
25657, -280, -425, -215, -123060, -79380, -13580
25677, -301, -474, -236, -110040, -55440, -10640
25697, -348, -565, -279, -107450, -22120, -7770
25717, -415, -708, -349, -109200, 15820, -3220
25737, -524, -927, -459, -110880, 53900, 1680
25757, -683, -1226, -601, -122640, 96180, 7350
25777, -821, -1501, -734, -145810, 133280, 16030
25797, -793, -1449, -713, -153720, 122780, 40600
25817, -662, -1206, -600, -124320, 48720, 88830
25837, -562, -1006, -508, -86940, -19810, 133280
25857, -509, -904, -466, -89460, -10290, 148120
25877, -513, -898, -458, -121310, 61460, 136570
25897, -568, -999, -510, -140210, 135450, 121170
25917, -679, -1198, -610, -139160, 187600, 111370
25937, -813, -1462, -740, -126700, 222250, 104300
25957, -929, -1677, -846, -111650, 238630, 103460
25977, -898, -1632, -834, -101150, 227710, 116410
25997, -760, -1352, -688, -76650, 184590, 134330
26017, -650, -1130, -577, -67620, 176330, 131880
26037, -585, -987, -489, -96740, 217980, 110250
26057, -553, -921, -457, -109130, 250530, 93940
26077, -554, -927, -464, -89180, 245000, 91840
26097, -578, -971, -498, -57820, 225820, 95200
26117, -611, -1028, -518, -35070, 225960, 85890
26137, -638, -1066, -527, -29680, 253890, 60410
26157, -628, -1054, -516, -26460, 274120, 35700
26177, -580, -968, -469, -10710, 259700, 27090
26197, -516, -852, -405, 15190, 192220, 43540
26217, -450, -721, -345, 16870, 170660, 54180
26237, -403, -625, -299, 21140, 152670, 65030
26257, -368, -558, -269, 26880, 137060, 76230
26277, -342, -502, -250, 36330, 128730, 79730
26297, -319, -458, -226, 50400, 129430, 73640
26317, -301, -422, -210, 66220, 133070, 64820
26337, -291, -402, -195, 82180, 132510, 61460
26357, -283, -389, -186, 96600, 124950, 67200
26377, -283, -390, -185, 103670, 113260, 83020
26397, -300, -422, -202, 99890, 101570, 106260
26417, -337, -488, -243, 91280, 93940, 127750
26437, -383, -588, -289, 86450, 93030, 139160
26457, -445, -712, -350, 85400, 99190, 140350
26477, -525, -865, -420, 81970, 108220, 136920
26497, -618, -1052, -505, 71260, 107870, 138180
26517, -708, -1247, -604, 52290, 87710, 151830
26537, -783, -1385, -684, 25130, 59290, 173320
26557, -761, -1330, -641, 490, 35210, 184100
26577, -681, -1177, -560, -9870, -4060, 191660
26597, -613, -1055, -509, -10430, -58800, 209090
26617, -582, -1000, -491, -12110, -94500, 221340
26637, -598, -1027, -510, -20020, -87780, 211680
26657, -661, -1159, -580, -38710, -53060, 182280
26677, -729, -1288, -617, -42770, -25550, 147770
26697, -820, -1456, -702, -47530, -31990, 137690
26717, -887, -1571, -783, -65940, -85120, 165970
26737, -836, -1486, -751, -68460, -142660, 181090
26757, -726, -1268, -631, -56280, -173460, 162330
26777, -620, -1058, -511, -47320, -179620, 130970
26797, -570, -946, -458, -62930, -186270, 119700
26817, -549, -899, -444, -80570, -201740, 125650
26837, -550, -896, -444, -79940, -213990, 120540
26857, -560, -926, -463, -68250, -216020, 97440
26877, -564, -934, -462, -51240, -211540, 62230
26897, -563, -931, -456, -43820, -199010, 26110
26917, -551, -896, -436, -53270, -190750, 2030
26937, -516, -818, -394, -57820, -198170, -10010
26957, -475, -734, -353, -61250, -216370, -14070
26977, -435, -653, -322, -64890, -243110, -7630
26997, -396, -581, -289, -65170, -268590, 1330
27017, -364, -526, -272, -71190, -273700, 1540
27037, -335, -475, -250, -84350, -252770, -12530
27057, -303, -429, -224, -95550, -213150, -38150
27077, -285, -399, -202, -105280, -167720, -63280
27097, -285, -397, -193, -117460, -124600, -80010
27117, -296, -419, -197, -128240, -90650, -88060
27137, -315, -458, -215, -131110, -70700, -90090
27157, -340, -519, -252, -126210, -57610, -92610
27177, -383, -608, -294, -123340, -36540, -100240
27197, -447, -740, -349, -129010, 2520, -112630
27217, -540, -919, -428, -141050, 48510, -123550
27237, -647, -1130, -527, -153230, 76230, -121870
27257, -725, -1294, -620, -163100, 66220, -99330
27277, -729, -1299, -635, -168700, 21770, -58870
27297, -650, -1151, -571, -173320, -20370, -22400
27317, -575, -1012, -496, -173810, -31990, -13020
27337, -529, -933, -457, -167580, -19810, -18270
27357, -530, -937, -462, -172900, 5390, -18480
27377, -581, -1030, -509, -194180, 45920, -13090
27397, -665, -1186, -584, -211750, 88900, -10640
27417, -759, -1374, -678, -204750, 113330, -10500
27437, -834, -1523, -754, -175350, 104790, -3010
27457, -838, -1534, -771, -152950, 81970, 14280
27477, -758, -1379, -687, -157010, 76020, 24640
27497, -671, -1203, -591, -164080, 84280, 23030
27517, -608, -1073, -528, -165480, 88200, 27230
27537, -578, -1012, -504, -165690, 86520, 40950
27557, -567, -986, -494, -157920, 87220, 50820
27577, -561, -974, -485, -136010, 94710, 48020
27597, -564, -980, -482, -107660, 109200, 34090
27617, -569, -989, -483, -87920, 125860, 22540
27637, -567, -977, -482, -84350, 138600, 21280
27657, -547, -910, -427, -84210, 135940, 30170
27677, -506, -851, -412, -87290, 131950, 33670
27697, -480, -791, -383, -89810, 119630, 37380
27717, -434, -713, -357, -52290, 80290, 51170
27737, -380, -602, -287, -2520, 46480, 53060
27757, -344, -540, -261, 22680, 56350, 36190
27777, -329, -503, -241, 14280, 80640, 29680
27797, -323, -479, -227, -1120, 94290, 45570
27817, -324, -475, -232, -210, 89390, 68530
27837, -325, -475, -237, 14980, 77490, 86660
27857, -325, -482, -252, 44520, 63980, 89180
27877, -329, -483, -251, 83160, 57190, 76510
27897, -336, -501, -247, 117040, 67620, 53270
27917, -367, -556, -264, 130760, 86170, 37660
27937, -406, -639, -305, 127680, 90860, 68600
27957, -472, -775, -377, 139090, 33670, 95270
27977, -541, -927, -462, 146370, 4970, 115080
27997, -624, -1088, -544, 140000, -3360, 126490
28017, -703, -1228, -603, 108430, 10080, 126560
28037, -752, -1322, -662, 67270, 11970, 124740
28057, -729, -1290, -649, 79310, -35700, 126910
28077, -670, -1181, -588, 119000, -92050, 123760
28097, -622, -1087, -531, 121940, -123410, 121730
28117, -609, -1060, -523, 94220, -144270, 133560
28137, -647, -1129, -578, 60340, -158480, 144900
28157, -697, -1223, -633, 55720, -158480, 126840
28177, -745, -1314, -660, 68040, -142870, 77420
28197, -777, -1371, -673, 61810, -137480, 39900
28217, -782, -1370, -690, 50050, -183260, 45290
28237, -738, -1280, -653, 50960, -248570, 61460
28257, -666, -1139, -581, 45570, -276920, 49420
28277, -616, -1025, -523, 26460, -276570, 26320
28297, -579, -945, -487, 7630, -276010, 6650
28317, -552, -891, -467, 6090, -281820, -15260
28337, -534, -853, -444, 10990, -279230, -46130
28357, -520, -831, -427, 4410, -262360, -79240
28377, -522, -823, -413, -10220, -250530, -98490
28397, -514, -811, -413, -25130, -255850, -100800
28417, -494, -774, -398, -33810, -267470, -99820
28437, -463, -721, -372, -45010, -266420, -104230
28457, -431, -660, -340, -62650, -251930, -110880
28477, -405, -606, -310, -77420, -237580, -113680
28497, -372, -551, -283, -83650, -231980, -110040
28517, -341, -502, -261, -84840, -231210, -101570
28537, -318, -469, -245, -90930, -222600, -90370
28557, -305, -458, -236, -106610, -199220, -78400
28577, -306, -464, -238, -124110, -168350, -65170
28597, -311, -483, -242, -130410, -140770, -51800
28617, -325, -516, -257, -125930, -118300, -39340
28637, -347, -566, -277, -121310, -95970, -26320
28657, -383, -645, -318, -121240, -72590, -9520
28677, -446, -766, -380, -127260, -48440, 11970
28697, -525, -920, -461, -133350, -26040, 32900
28717, -587, -1046, -521, -122640, -13160, 45990
28737, -615, -1116, -548, -94500, -13720, 54950
28757, -626, -1129, -555, -80500, -21350, 76650
28777, -610, -1103, -553, -87990, -30100, 113260
28797, -590, -1060, -538, -94010, -32690, 144200
28817, -566, -1017, -515, -89530, -16310, 154280
28837, -569, -1018, -512, -79800, 12180, 154630
28857, -608, -1090, -553, -81130, 42980, 162330
28877, -667, -1199, -617, -88830, 71120, 175280
28897, -735, -1329, -686, -79870, 91630, 181860
28917, -783, -1421, -726, -64330, 112070, 179690
28937, -784, -1414, -720, -58380, 131460, 177730
28957, -737, -1318, -672, -66640, 141470, 187040
28977, -675, -1193, -615, -71470, 140980, 199570
28997, -628, -1094, -564, -57890, 143080, 202020
29017, -596, -1023, -526, -46200, 163030, 193900
29037, -579, -979, -505, -42980, 191520, 185150
29057, -576, -959, -498, -40740, 215530, 179130
29077, -570, -944, -492, -30730, 234850, 168350
29097, -560, -918, -471, -8680, 251510, 149450
29117, -548, -883, -448, 12740, 265510, 131600
29137, -528, -843, -426, 23030, 272230, 124880
29157, -505, -792, -403, 29190, 265930, 128730
29177, -474, -734, -376, 39900, 254170, 131670
29197, -440, -666, -344, 56700, 247800, 125230
29217, -409, -599, -306, 77280, 246400, 113260
29237, -377, -538, -277, 96040, 246330, 103600
29257, -358, -499, -253, 110110, 242130, 101850
29277, -345, -479, -248, 121520, 231280, 108430
29297, -341, -475, -245, 132580, 218050, 117530
29317, -345, -484, -252, 143570, 208740, 123550
29337, -353, -496, -254, 151550, 205730, 126070
29357, -368, -525, -264, 155890, 204890, 128310
29377, -393, -576, -284, 155610, 199570, 135590
29397, -436, -660, -325, 150360, 188020, 148260
29417, -488, -771, -379, 142030, 173670, 162540
29437, -549, -893, -439, 130760, 160510, 174440
29457, -606, -1009, -488, 115850, 151760, 182560
29477, -653, -1098, -536, 89040, 144620, 191380
29497, -676, -1145, -561, 54040, 127960, 206640
29517, -666, -1128, -550, 23170, 105980, 217840
29537, -647, -1101, -536, 9940, 85890, 213360
29557, -569, -975, -433, 11270, 64330, 202230
29577, -625, -1048, -515, 11620, 37520, 201950
29597, -667, -1124, -581, -29820, 5040, 237510
29617, -650, -1117, -557, -67970, -6720, 248850
29637, -657, -1141, -530, -52710, 30240, 185290
29657, -687, -1205, -561, -33460, 70700, 115360
29677, -763, -1310, -634, -47320, 46620, 122990
29697, -785, -1361, -706, -126560, -66150, 211960
29717, -704, -1221, -611, -104160, -70210, 172060
29737, -631, -1079, -509, -80360, -53690, 110180
29757, -587, -993, -471, -91280, -67900, 101430
29777, -585, -963, -460, -104370, -95900, 110180
29797, -573, -945, -464, -120260, -115290, 107800
29817, -554, -902, -435, -106890, -135940, 91770
29837, -537, -865, -411, -96880, -150360, 71260
29857, -542, -873, -427, -109200, -161770, 61880
29877, -527, -840, -416, -112420, -176750, 50680
29897, -500, -784, -382, -107870, -173320, 17430
29917, -460, -708, -331, -105000, -168980, -18830
29937, -419, -612, -283, -94710, -187530, -34510
29957, -394, -552, -258, -95550, -221970, -27160
29977, -377, -522, -261, -112210, -250880, -11690
29997, -365, -504, -263, -126280, -263970, -6160
30017, -351, -484, -260, -131320, -247660, -26320
30037, -343, -476, -248, -140350, -202860, -68040
30057, -345, -477, -239, -147770, -151970, -113960
30077, -351, -490, -235, -142870, -121660, -147350
30097, -371, -531, -254, -139580, -108780, -164150
30117, -406, -607, -292, -148820, -98700, -169960
30137, -469, -735, -355, -163520, -85610, -172480
30157, -539, -867, -412, -174650, -69510, -178780
30177, -602, -999, -477, -179690, -62510, -183890
30197, -636, -1071, -512, -173250, -87850, -171640
30217, -629, -1071, -528, -173670, -132370, -137480
30237, -600, -1023, -518, -216510, -143360, -103040
30257, -569, -961, -482, -262570, -117250, -90790
30277, -545, -927, -464, -267680, -95760, -92260
30297, -546, -941, -470, -243110, -92330, -88760
30317, -574, -1015, -512, -220780, -86590, -78820
30337, -643, -1154, -586, -227990, -61110, -65520
30357, -732, -1319, -664, -248850, -23310, -53550
30377, -770, -1407, -708, -243880, -12670, -37520
30397, -771, -1401, -706, -218610, -32690, -11550
30417, -720, -1307, -672, -207200, -50400, 16520
30437, -655, -1179, -602, -205240, -47880, 33600
30457, -588, -1056, -531, -189560, -30310, 33390
30477, -549, -979, -488, -167930, -12250, 34790
30497, -551, -972, -491, -165130, 5950, 51450
30517, -577, -1012, -518, -172480, 25200, 73850
30537, -586, -1035, -529, -159040, 40530, 81550
30557, -571, -1010, -510, -117880, 52850, 69160
30577, -544, -956, -475, -78540, 66710, 53900
30597, -530, -899, -432, -66220, 79240, 55860
30617, -487, -800, -369, -68810, 82110, 71960
30637, -474, -802, -415, -88830, 85890, 84560
30657, -448, -723, -362, -111930, 78330, 100660
30677, -409, -651, -335, -50540, 52640, 102270
30697, -360, -566, -289, 20790, 42350, 78120
30717, -329, -503, -248, 51240, 71260, 43050
30737, -310, -453, -210, 48790, 104930, 30100
30757, -309, -454, -221, 37520, 115010, 48160
30777, -324, -476, -240, 29050, 100380, 86170
30797, -343, -504, -269, 45500, 83580, 108640
30817, -350, -525, -289, 89810, 76650, 99540
30837, -358, -530, -292, 142800, 88760, 62580
30857, -373, -561, -294, 188510, 114030, 22960
30877, -411, -635, -308, 205310, 137480, 7770
30897, -477, -776, -382, 192290, 141820, 27160
30917, -568, -955, -480, 169610, 118790, 68320
30937, -657, -1134, -582, 156730, 87920, 101640
30957, -710, -1241, -629, 158760, 65730, 109900
30977, -730, -1270, -618, 167230, 52010, 102550
30997, -695, -1221, -606, 149450, 33320, 103250
31017, -635, -1105, -560, 131250, -17640, 120400
31037, -578, -997, -504, 144830, -74550, 130410
31057, -549, -945, -463, 159950, -95480, 114450
31077, -583, -1001, -487, 146160, -87360, 94710
31097, -671, -1164, -589, 107450, -88270, 98770
31117, -757, -1328, -688, 78400, -106680, 109830
31137, -794, -1403, -712, 84700, -122780, 88620
31157, -780, -1374, -669, 100660, -122150, 38080
31177, -733, -1275, -631, 92400, -137620, 10850
31197, -667, -1137, -580, 69650, -202440, 35350
31217, -597, -997, -517, 52010, -262010, 57820
31237, -541, -882, -456, 40950, -275100, 41580
31257, -511, -819, -421, 32620, -259630, 5250
31277, -496, -789, -406, 27230, -246330, -27090
31297, -487, -772, -397, 24780, -245840, -47810
31317, -489, -780, -397, 19040, -242550, -65310
31337, -506, -805, -402, 140, -224770, -83090
31357, -515, -816, -409, -20580, -208950, -95550
31377, -503, -800, -405, -25970, -214760, -99120
31397, -481, -768, -392, -24220, -233100, -96530
31417, -458, -727, -372, -33600, -239190, -94080
31437, -434, -676, -339, -55300, -199080, -103040
31457, -397, -608, -303, -83160, -188930, -102410
31477, -362, -549, -272, -80430, -193760, -90370
31497, -335, -506, -254, -83790, -196840, -70210
31517, -317, -483, -244, -97160, -186550, -48860
31537, -309, -472, -241, -110530, -164990, -31220
31557, -307, -477, -243, -117110, -138250, -17710
31577, -315, -497, -252, -117950, -109200, -7070
31597, -331, -534, -266, -114730, -78820, 770
31617, -359, -597, -295, -111300, -48580, 9170
31637, -414, -703, -344, -112070, -19740, 21630
31657, -497, -869, -432, -116550, 4200, 39340
31677, -616, -1100, -548, -115430, 17850, 57750
31697, -704, -1271, -633, -103040, 18410, 72940
31717, -733, -1340, -667, -89950, 7140, 89460
31737, -697, -1270, -636, -81760, -12810, 112980
31757, -627, -1132, -570, -80780, -24010, 136360
31777, -569, -1014, -510, -88410, -13510, 150850
31797, -541, -956, -480, -92050, 7980, 160440
31817, -553, -980, -500, -90090, 32130, 168980
31837, -598, -1073, -551, -83160, 62230, 169400
31857, -656, -1185, -607, -72450, 100520, 159110
31877, -724, -1307, -663, -70000, 138390, 151060
31897, -770, -1384, -705, -76650, 156940, 158200
31917, -745, -1334, -680, -71750, 147770, 175700
31937, -685, -1214, -621, -55300, 133420, 188580
31957, -634, -1104, -569, -50190, 138880, 192220
31977, -595, -1016, -526, -54670, 163800, 185990
31997, -561, -945, -489, -50960, 190960, 172130
32017, -535, -886, -456, -32060, 211610, 153860
32037, -517, -847, -433, -9730, 228060, 137620
32057, -514, -834, -425, 2520, 241850, 129500
32077, -517, -832, -424, 6860, 250180, 129220
32097, -516, -820, -418, 12180, 251930, 129080
32117, -503, -796, -408, 25060, 249410, 122640
32137, -484, -759, -391, 45710, 246330, 109060
32157, -457, -707, -359, 66920, 246400, 92820
32177, -430, -654, -326, 80640, 245700, 83790
32197, -401, -596, -297, 87990, 237020, 87150
32217, -378, -554, -278, 96390, 218120, 99680
32237, -366, -530, -269, 106190, 196700, 114310
32257, -358, -517, -266, 115010, 183960, 122430
32277, -352, -500, -257, 124460, 181020, 121450
32297, -341, -480, -241, 136010, 180040, 116830
32317, -341, -482, -240, 146930, 171080, 119000
32337, -357, -520, -259, 150710, 153860, 131600
32357, -384, -582, -288, 149100, 137130, 146020
32377, -428, -666, -334, 143570, 128100, 156590
32397, -481, -777, -383, 133350, 128100, 162960
32417, -569, -945, -460, 118230, 130200, 169960
32437, -674, -1151, -561, 90300, 129430, 181090
32457, -784, -1360, -672, 54670, 121030, 192500
32477, -818, -1443, -714, 28000, 96320, 200830
32497, -762, -1340, -650, 27580, 52220, 202090
32517, -692, -1185, -560, 30520, 6370, 203140
32537, -635, -1090, -537, -2170, -28420, 220150
32557, -603, -1032, -522, -38570, -52570, 233310
32577, -567, -977, -473, -25270, -50330, 201460
32597, -595, -1021, -486, -12250, -28000, 154700
32617, -648, -1106, -521, -35840, -24080, 149800
32637, -736, -1279, -639, -63000, -49070, 171010
32657, -792, -1384, -706, -89250, -79310, 185080
32677, -732, -1271, -618, -76300, -94010, 159040
32697, -661, -1131, -545, -53270, -92470, 107800
32717, -606, -1004, -480, -61180, -118790, 98070
32737, -578, -946, -471, -74340, -169120, 119770
32757, -562, -908, -450, -97020, -196140, 128800
32777, -531, -854, -425, -99680, -201110, 109970
32797, -510, -811, -397, -89390, -198030, 75250
32817, -493, -778, -386, -83650, -196210, 44170
32837, -479, -742, -367, -78330, -204260, 23310
32857, -462, -710, -347, -77840, -206220, 2800
32877, -446, -669, -322, -92820, -198800, -18410
32897, -427, -625, -302, -98910, -203560, -31990
32917, -408, -586, -289, -95270, -227010, -33950
32937, -386, -552, -282, -94220, -251160, -32200
32957, -366, -525, -271, -99820, -258160, -36750
32977, -354, -507, -261, -112980, -241710, -50050
32997, -349, -500, -252, -134540, -204050, -71470
33017, -350, -499, -244, -155750, -159600, -96110
33037, -354, -509, -245, -161350, -131110, -115010
33057, -365, -538, -259, -156660, -121660, -122710
33077, -384, -585, -283, -156240, -118510, -121730
33097, -408, -647, -315, -161490, -112350, -116480
33117, -449, -729, -356, -170660, -99190, -109900
