T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
55259, -28, -893, -441, -3150, -700, -3290
55279, -28, -896, -444, -1960, -2520, -1890
55299, -28, -896, -443, 2800, -4270, -140
55319, -30, -897, -441, 6790, -5110, 840
55339, -31, -896, -441, 7350, -5600, 1330
55359, -31, -892, -439, 3990, -5390, 980
55379, -31, -889, -439, -770, -3990, -560
55399, -28, -885, -439, -1820, -2380, -1890
55419, -32, -883, -434, 1400, -1750, -1960
55439, -31, -885, -434, 4480, -2940, -560
55459, -31, -890, -439, 5180, -5180, 1400
55479, -30, -899, -444, 4760, -5810, 2100
55499, -30, -900, -445, 3640, -3710, 560
55519, -30, -898, -441, 2240, -770, -1540
55539, -31, -895, -442, -140, 280, -2450
55559, -30, -893, -442, -1750, -1190, -1400
55579, -30, -892, -440, 420, -3360, 770
55599, -29, -889, -439, 4830, -4340, 2170
55619, -30, -885, -435, 7350, -3780, 2170
55639, -31, -885, -434, 5950, -2730, 1610
55659, -28, -889, -439, 1050, -1750, 700
55679, -28, -892, -442, -3360, 70, -910
55699, -29, -893, -443, -3150, 2170, -2170
55719, -29, -892, -440, -700, 3080, -2450
55739, -30, -895, -439, 1050, 1540, -910
55759, -29, -896, -442, 2100, -1680, 1960
55779, -30, -896, -444, 2100, -3500, 3500
55799, -31, -891, -439, 1750, -1680, 2240
55819, -30, -886, -434, 490, 1680, -280
55839, -31, -884, -436, -3010, 3780, -2100
55859, -28, -885, -438, -5880, 3430, -2030
55879, -31, -888, -438, -4480, 1680, -420
55899, -30, -889, -436, -420, 700, 840
55919, -29, -891, -437, 2100, 1050, 910
55939, -31, -897, -439, 700, 1610, 560
55959, -30, -900, -445, -3920, 2450, -490
55979, -29, -900, -445, -7700, 3710, -1890
55999, -31, -893, -442, -6790, 4620, -2590
56019, -31, -888, -437, -3990, 4480, -2240
56039, -29, -886, -437, -2520, 2310, -630
56059, -29, -888, -438, -1680, -700, 1680
56079, -33, -887, -438, -840, -1470, 2310
56099, -31, -885, -432, -700, 560, 700
56119, -31, -885, -434, -2730, 3920, -2030
56139, -30, -891, -439, -7770, 5880, -4130
56159, -29, -896, -444, -11130, 5320, -4270
56179, -28, -898, -445, -8050, 3360, -2520
56199, -30, -899, -443, -1750, 1330, -560
56219, -32, -899, -440, 1680, 70, 490
56239, -30, -897, -443, 0, -210, 420
56259, -32, -890, -441, -4620, 490, -840
56279, -31, -884, -437, -6720, 1680, -2100
56299, -31, -879, -433, -5740, 2170, -2590
56319, -31, -880, -435, -3990, 1470, -2030
56339, -31, -888, -439, -2380, -140, -840
56359, -29, -897, -442, -1330, -1190, -70
56379, -31, -899, -441, -770, -630, -630
56399, -28, -899, -441, -840, 1120, -2030
56419, -30, -897, -443, -3080, 2100, -3150
56439, -29, -896, -443, -6160, 1610, -3360
56459, -29, -894, -442, -5670, -210, -2030
56479, -30, -887, -438, -1120, -2380, -70
56499, -29, -884, -435, 3220, -3780, 1190
56519, -32, -883, -433, 4340, -4200, 1400
56539, -29, -886, -438, 1820, -3430, 560
56559, -30, -887, -438, -1750, -1400, -1400
56579, -31, -889, -437, -2870, 420, -2940
56599, -29, -891, -440, -1750, 910, -3150
56619, -29, -896, -442, -840, -630, -1960
56639, -29, -899, -446, 3010, -4760, 1470
56659, -29, -897, -442, 4970, -4340, 1260
56679, -30, -896, -440, 4760, -2940, 210
56699, -30, -892, -439, 1820, -1820, -910
56719, -30, -890, -440, -1960, -1610, -1470
56739, -31, -887, -439, -1610, -2310, -910
56759, -30, -884, -436, 2450, -3080, 280
56779, -31, -886, -435, 5600, -4060, 1330
56799, -31, -889, -439, 6160, -4830, 2100
56819, -32, -894, -440, 4410, -3990, 1470
56839, -28, -893, -442, 2380, -1750, -420
56859, -29, -894, -440, 1120, 420, -1890
56879, -30, -895, -443, -770, 700, -2170
56899, -28, -896, -444, -1120, -1190, -700
56919, -29, -897, -442, 2170, -3640, 1680
56939, -30, -892, -442, 5880, -4760, 2870
56959, -31, -889, -437, 7420, -3990, 2520
56979, -28, -887, -435, 5320, -2240, 1190
56999, -29, -885, -435, 420, -560, -490
57019, -27, -887, -438, -2240, 490, -1260
57039, -28, -890, -438, -1470, 490, -980
57059, -30, -892, -441, 350, 0, -350
57079, -30, -897, -442, 1890, -700, 490
57099, -30, -899, -445, 2450, -1190, 980
57119, -30, -899, -445, 2170, -770, 560
57139, -29, -895, -441, 1540, 140, -70
57159, -30, -888, -437, -420, 770, -630
57179, -31, -884, -434, -2870, 910, -910
57199, -28, -884, -438, -3290, 140, -280
57219, -31, -885, -439, -1190, -840, 700
57239, -29, -887, -437, 1680, -770, 1050
57259, -30, -891, -440, 2030, 280, 350
57279, -31, -894, -441, -1260, 2100, -1330
57299, -29, -897, -443, -5180, 3710, -2870
57319, -29, -897, -443, -6440, 3850, -3080
57339, -29, -896, -443, -4900, 2660, -1960
57359, -30, -893, -442, -2240, 770, -280
57379, -29, -890, -439, -910, -840, 1050
57399, -30, -888, -438, -910, -910, 980
57419, -31, -886, -437, -1120, 280, 0
57439, -31, -885, -434, -2310, 1960, -1400
57459, -31, -889, -440, -5180, 3430, -2800
57479, -30, -894, -441, -8050, 3990, -3430
57499, -28, -894, -443, -8120, 3570, -3220
57519, -29, -894, -443, -4970, 2310, -1960
57539, -31, -892, -439, -1120, 280, -280
57559, -30, -893, -439, 630, -1050, 910
57579, -29, -892, -438, -1260, -770, 420
57599, -31, -889, -438, -4620, 1050, -1400
57619, -30, -890, -439, -6510, 3010, -3080
57639, -28, -889, -439, -6650, 3500, -3570
57659, -30, -892, -438, -5180, 2240, -2590
57679, -30, -891, -440, -3150, 350, -1050
57699, -30, -894, -440, -1820, -840, -140
57719, -32, -895, -441, -70, -910, -70
57739, -30, -895, -439, 0, -280, -560
57759, -29, -892, -440, -3150, 700, -1680
57779, -29, -888, -440, -6160, 1330, -2590
57799, -29, -887, -442, -6370, 1050, -2520
57819, -30, -889, -438, -3150, -140, -1470
57839, -30, -892, -437, 1750, -1680, 70
57859, -30, -894, -439, 3850, -2590, 980
57879, -30, -894, -442, 980, -1960, 140
57899, -29, -895, -443, -2940, -420, -1400
57919, -29, -896, -441, -4060, 700, -2450
57939, -30, -893, -441, -2730, 700, -2310
57959, -30, -894, -442, -840, -840, -1120
57979, -29, -891, -442, 910, -2590, 280
57999, -29, -887, -438, 2940, -3570, 1190
58019, -30, -884, -435, 4270, -3640, 1400
58039, -31, -886, -436, 3640, -2940, 910
58059, -30, -886, -439, 980, -2100, 70
58079, -30, -892, -441, -1820, -1120, -910
58099, -29, -892, -441, -1750, -210, -1540
58119, -30, -895, -440, 1120, -280, -1190
58139, -29, -892, -440, 3640, -1470, -70
58159, -29, -895, -442, 4690, -3150, 1260
58179, -29, -897, -443, 4480, -4060, 2100
58199, -30, -897, -441, 3010, -3360, 1470
58219, -30, -891, -438, 1190, -1610, 0
58239, -30, -887, -440, 280, -560, -840
58259, -30, -885, -439, 140, -910, -630
58279, -31, -886, -439, 2170, -2380, 630
58299, -30, -889, -435, 5880, -3500, 1960
58319, -30, -890, -438, 7070, -3360, 1960
58339, -30, -895, -440, 4410, -2170, 980
58359, -29, -894, -443, 70, -770, -350
58379, -30, -894, -442, -2730, 420, -1470
58399, -31, -892, -441, 1890, -490, -420
58419, -30, -893, -440, 4480, -2310, 1120
58439, -31, -896, -441, 5040, -3430, 2100
58459, -29, -895, -441, 3220, -2940, 1610
58479, -29, -891, -439, 350, -1050, -210
58499, -30, -884, -436, -1400, 490, -1470
58519, -32, -885, -435, -2170, 490, -1540
58539, -31, -886, -439, -2030, -350, -910
58559, -29, -892, -441, -280, -1050, -210
58579, -31, -897, -442, 1680, -840, -280
58599, -29, -897, -441, 2170, -70, -770
58619, -30, -899, -441, 70, 420, -1260
58639, -29, -897, -444, -4060, 700, -2030
58659, -29, -892, -442, -6090, 840, -2380
58679, -29, -887, -438, -3990, 280, -1680
58699, -30, -883, -434, -560, -980, -420
58719, -29, -883, -436, 1260, -2170, 630
58739, -32, -886, -437, 700, -2310, 700
58759, -29, -891, -440, -1960, -210, -1050
58779, -29, -893, -439, -4970, 2800, -3570
58799, -30, -894, -440, -7070, 4340, -4900
58819, -29, -895, -442, -7700, 3570, -4340
58839, -30, -898, -444, -5740, 910, -2170
58859, -28, -899, -444, -2170, -1470, 70
58879, -31, -895, -442, 140, -2030, 630
58899, -29, -891, -437, 140, -1050, -70
58919, -31, -885, -435, -2240, 420, -1400
58939, -29, -884, -436, -6440, 1820, -2800
58959, -30, -884, -438, -8750, 2520, -3430
58979, -30, -884, -437, -7000, 2450, -3080
58999, -30, -887, -437, -3360, 1190, -1680
59019, -28, -892, -440, -490, -630, 70
59039, -30, -899, -445, -350, -1190, 630
59059, -29, -900, -446, -2450, 490, -840
59079, -30, -899, -443, -4550, 3150, -3010
59099, -29, -895, -439, -6090, 4410, -3990
59119, -29, -892, -441, -6580, 2870, -2800
59139, -28, -888, -440, -4410, -280, -210
59159, -29, -887, -438, -350, -2660, 2030
59179, -30, -885, -434, 2730, -2870, 2520
59199, -29, -886, -436, 2380, -1190, 1260
59219, -30, -887, -436, -1050, 1050, -700
59239, -29, -891, -440, -4620, 2940, -2450
59259, -29, -893, -442, -5530, 3850, -3150
59279, -28, -898, -444, -4130, 3080, -2380
59299, -30, -900, -445, -1540, 910, -490
59319, -29, -899, -446, 1400, -1680, 1680
59339, -31, -896, -442, 3850, -3150, 2940
59359, -30, -892, -439, 4340, -2520, 2450
59379, -30, -889, -435, 1610, -560, 630
59399, -29, -884, -436, -1890, 1120, -1120
59419, -29, -881, -437, -3010, 1190, -1330
59439, -30, -882, -436, -980, -210, -70
59459, -30, -886, -436, 2730, -2030, 1610
59479, -30, -891, -440, 5460, -2870, 2450
59499, -31, -898, -442, 5180, -2310, 1960
59519, -30, -900, -444, 2520, -840, 490
59539, -30, -898, -444, -350, 700, -1120
59559, -29, -895, -442, -1470, 1260, -1750
59579, -28, -893, -443, -630, 210, -1050
59599, -28, -891, -439, 2240, -2310, 910
59619, -29, -889, -438, 6440, -4900, 3220
59639, -33, -890, -438, 7840, -5810, 3990
59659, -31, -889, -438, 5250, -4270, 2380
59679, -30, -887, -438, 1400, -1330, -350
59699, -29, -889, -439, -1400, 910, -2520
59719, -31, -889, -440, -1960, 1050, -2800
59739, -30, -893, -442, 490, -770, -1260
59759, -31, -894, -442, 3640, -3220, 840
59779, -31, -897, -442, 5180, -4620, 1890
59799, -31, -895, -442, 5250, -4760, 1960
59819, -29, -890, -437, 3220, -3500, 700
59839, -29, -885, -436, 70, -1610, -1260
59859, -28, -884, -436, -2030, -350, -2450
59879, -28, -881, -434, -2310, -280, -2590
59899, -30, -883, -434, 70, -1470, -1540
59919, -28, -888, -436, 3780, -3570, 630
59939, -30, -894, -442, 4620, -4690, 1610
59959, -30, -901, -444, 2030, -3500, 560
59979, -29, -903, -446, -1610, -630, -1820
59999, -28, -902, -447, -5460, 2310, -4480
60019, -29, -898, -445, -6300, 3080, -5250
60039, -29, -895, -443, -3360, 770, -3220
60059, -30, -890, -440, 420, -2520, -350
60079, -31, -888, -436, 3220, -4690, 1610
60099, -30, -883, -434, 3010, -4760, 1890
60119, -30, -882, -435, -770, -2660, -70
60139, -30, -884, -436, -4480, 140, -2310
60159, -28, -890, -439, -8120, 3920, -5250
60179, -29, -895, -442, -5880, 3500, -4550
60199, -29, -901, -445, -2030, 1260, -2310
60219, -30, -901, -445, -350, -700, -490
60239, -29, -901, -444, -910, -1750, 490
60259, -30, -897, -442, -3640, -840, -350
60279, -30, -888, -438, -6370, 1400, -2240
60299, -28, -879, -434, -6090, 2310, -2730
60319, -30, -875, -431, -4690, 1610, -1820
60339, -30, -878, -435, -3570, 490, -700
60359, -29, -884, -437, -1680, 70, 70
60379, -29, -892, -438, -1190, 1400, -490
60399, -31, -900, -445, -3850, 3430, -2100
60419, -29, -908, -451, -6930, 4690, -3220
60439, -28, -911, -453, -8120, 4900, -3430
60459, -27, -905, -450, -6650, 3920, -2590
60479, -30, -897, -444, -2800, 1400, -420
60499, -30, -887, -436, 210, -1260, 1820
60519, -30, -878, -434, 1190, -2800, 3010
60539, -30, -873, -429, 1400, -2450, 2870
60559, -31, -871, -428, -280, -70, 980
60579, -29, -878, -432, -3500, 3010, -1540
60599, -29, -886, -437, -5670, 4970, -3080
60619, -31, -895, -442, -5740, 5320, -3220
60639, -29, -903, -447, -3850, 3780, -1890
60659, -28, -907, -449, -700, 1330, 140
60679, -30, -908, -450, 2030, -700, 1890
60699, -29, -904, -447, 2520, -1890, 2590
60719, -30, -897, -442, 1190, -1890, 2170
60739, -31, -887, -437, -350, -1050, 1050
60759, -29, -877, -434, -910, -280, 140
60779, -30, -875, -433, 210, -140, -70
60799, -31, -875, -431, 2030, -840, 560
60819, -30, -880, -435, 3500, -1890, 1470
60839, -30, -893, -440, 3220, -2240, 1750
60859, -29, -899, -445, 1540, -1190, 700
60879, -29, -904, -446, 70, 630, -1050
60899, -28, -903, -447, -910, 1750, -2240
60919, -29, -901, -445, -910, 700, -1750
60939, -30, -896, -445, 1470, -2240, 350
60959, -29, -888, -438, 5460, -5250, 2800
60979, -29, -883, -436, 7910, -6790, 3990
60999, -30, -879, -434, 6650, -6300, 3360
61019, -32, -878, -432, 2940, -4060, 1050
61039, -32, -881, -434, 0, -1470, -1190
61059, -31, -888, -438, -980, 70, -2520
61079, -30, -896, -443, 0, 70, -2590
61099, -30, -903, -446, 2380, -1190, -1470
61119, -29, -908, -449, 3920, -2870, -140
61139, -28, -908, -450, 3430, -4130, 630
61159, -29, -901, -444, 2380, -4550, 560
61179, -30, -891, -443, 1750, -4130, 70
61199, -29, -881, -436, 1050, -3570, -700
61219, -30, -875, -430, 770, -3430, -980
61239, -31, -875, -432, 1820, -3640, -560
61259, -29, -881, -436, 2730, -3780, -210
61279, -30, -891, -439, 2800, -3290, -490
61299, -28, -899, -443, 1750, -1820, -1400
61319, -31, -903, -445, -1120, -70, -2800
61339, -28, -902, -446, -4550, 1050, -3920
61359, -29, -899, -446, -5600, 560, -3640
61379, -30, -893, -443, -2590, -1120, -2100
61399, -30, -887, -436, 2520, -3360, 140
61419, -30, -885, -435, 5040, -4690, 1540
61439, -29, -881, -435, 2590, -4270, 1190
61459, -29, -882, -435, -2030, -2030, -700
61479, -30, -884, -436, -5460, 910, -3010
61499, -29, -890, -440, -6370, 3220, -4620
61519, -30, -898, -444, -5600, 3570, -4550
61539, -28, -904, -447, -4410, 2240, -3220
61559, -30, -910, -449, -2450, 560, -1540
61579, -29, -909, -447, -210, -490, -280
61599, -29, -900, -442, -560, -280, -350
61619, -29, -892, -439, -3850, 700, -1330
61639, -29, -882, -437, -7070, 1260, -2030
61659, -31, -877, -434, -7420, 1260, -2030
61679, -31, -874, -430, -3780, 910, -1330
61699, -30, -876, -430, 420, 420, -210
61719, -31, -883, -434, 420, 630, -70
61739, -29, -894, -442, -3290, 1540, -840
61759, -29, -899, -445, -6510, 3220, -2030
61779, -30, -903, -449, -7770, 4970, -3290
61799, -28, -903, -446, -7420, 5740, -3780
61819, -28, -901, -447, -6020, 4340, -2590
61839, -28, -897, -442, -3990, 1890, -630
61859, -29, -888, -437, -630, -350, 1330
61879, -31, -882, -433, 2870, -1400, 2590
61899, -29, -880, -433, 1890, -700, 2100
61919, -30, -883, -438, -7630, 2660, -1190
61939, -29, -890, -441, -7630, 4130, -2310
61959, -29, -893, -441, -4130, 4340, -2310
61979, -30, -894, -439, 280, 3080, -910
61999, -29, -899, -444, 1400, 1050, 630
62019, -30, -903, -445, 490, -420, 1470
62039, -31, -898, -445, 420, -700, 1750
62059, -28, -895, -440, -980, -70, 1050
62079, -30, -887, -438, -2940, 350, 280
62099, -32, -884, -437, -2730, 280, 140
62119, -30, -884, -439, -630, -70, 350
62139, -29, -884, -436, 3150, -420, 700
62159, -31, -886, -435, 5880, -980, 1400
62179, -31, -887, -438, 3710, -1260, 1330
62199, -29, -891, -440, -700, -910, 630
62219, -29, -897, -443, -3080, -420, -140
62239, -29, -899, -444, -2100, 70, -630
62259, -28, -900, -444, 1400, -350, -280
62279, -30, -899, -443, 4060, -1750, 770
62299, -28, -895, -442, 4480, -2730, 1120
62319, -30, -890, -441, 4690, -3150, 1330
62339, -29, -885, -434, 4830, -3360, 1400
62359, -30, -883, -434, 3080, -3360, 1190
62379, -30, -886, -437, 210, -3360, 980
62399, -30, -889, -439, -1330, -2940, 280
62419, -29, -889, -443, 490, -1680, -770
62439, -29, -894, -441, 4480, -1050, -1120
62459, -28, -896, -440, 6650, -1330, -770
62479, -29, -897, -442, 4480, -2380, -210
62499, -29, -897, -442, 630, -3290, 140
62519, -29, -893, -441, -840, -3430, 0
62539, -29, -887, -438, 630, -3360, 70
62559, -31, -886, -437, 2870, -3710, 420
62579, -29, -883, -438, 3290, -3850, 420
62599, -31, -885, -437, 3150, -3360, -140
62619, -30, -887, -435, 3710, -2170, -1050
62639, -31, -891, -437, 3430, -910, -1820
62659, -30, -895, -441, 140, -700, -2170
62679, -30, -903, -447, -4340, -1190, -2100
62699, -29, -904, -451, -5950, -1540, -1960
62719, -30, -902, -447, -2310, -1680, -1750
62739, -29, -897, -441, 3430, -1820, -1120
62759, -29, -889, -437, 5250, -2310, -700
62779, -29, -882, -434, 2240, -2940, -490
62799, -30, -878, -434, -1750, -2730, -770
62819, -29, -877, -433, -3850, -1890, -1330
62839, -30, -883, -431, -3360, -840, -1750
62859, -30, -891, -439, -3010, 0, -2100
62879, -30, -896, -444, -4130, 840, -2800
62899, -29, -904, -448, -3990, 1960, -3570
62919, -29, -909, -450, -1960, 2730, -3710
62939, -27, -909, -445, -1330, 2450, -3360
62959, -29, -899, -443, -3080, 770, -2100
62979, -30, -893, -442, -6020, -1190, -770
62999, -29, -886, -439, -6650, -2100, -140
63019, -29, -877, -433, -3010, -1750, -70
63039, -30, -873, -428, 700, -770, -280
63059, -30, -876, -431, 70, 490, -1120
63079, -31, -883, -436, -3500, 1820, -2170
63099, -30, -895, -443, -6510, 3430, -3290
63119, -28, -899, -444, -7140, 4970, -4200
63139, -29, -906, -445, -6020, 4970, -3780
63159, -30, -908, -448, -5880, 3010, -2100
63179, -29, -904, -449, -6440, 630, -490
63199, -29, -897, -444, -4060, -630, 630
63219, -31, -886, -436, 560, -280, 840
63239, -30, -878, -432, 2170, 560, 280
63259, -31, -877, -430, -490, 770, 0
63279, -30, -880, -436, -5110, 910, -280
63299, -27, -885, -439, -7840, 1680, -910
63319, -30, -890, -439, -5600, 2870, -1470
63339, -31, -898, -441, -1260, 3430, -1330
63359, -30, -903, -446, -560, 2940, -910
63379, -28, -905, -447, -2590, 1820, -350
63399, -27, -901, -446, -3220, 1190, 0
63419, -28, -893, -439, -910, 1190, 70
63439, -29, -887, -435, 1470, 560, 840
63459, -30, -886, -437, 420, -1120, 1960
63479, -30, -882, -439, -2590, -2170, 2380
63499, -32, -880, -435, -2310, -1470, 1680
63519, -30, -880, -433, 1820, 350, 560
63539, -29, -887, -436, 4550, 1610, -210
63559, -30, -896, -441, 3010, 1260, -70
63579, -29, -902, -448, -840, 420, 210
63599, -30, -903, -448, -3500, 210, 70
63619, -32, -899, -444, -2170, 140, -70
63639, -30, -896, -443, 2170, -700, 770
63659, -31, -891, -440, 4690, -2380, 1960
63679, -29, -887, -437, 3990, -3500, 2240
63699, -30, -883, -437, 3290, -2310, 980
63719, -30, -881, -433, 2870, -1260, 70
63739, -31, -883, -436, 1750, -1400, 140
63759, -30, -892, -441, -350, -1890, 140
63779, -29, -899, -444, -490, -1610, -280
63799, -29, -902, -445, 2450, -1190, -560
63819, -30, -901, -442, 5110, -1400, -490
63839, -29, -899, -441, 5390, -2520, 210
63859, -29, -896, -442, 2590, -3920, 840
63879, -30, -890, -442, 280, -3920, 350
63899, -31, -884, -434, 1540, -3430, 0
63919, -31, -881, -433, 3430, -3570, 350
63939, -31, -882, -433, 2940, -4060, 490
63959, -31, -887, -437, 1960, -3850, 210
63979, -30, -889, -439, 1540, -2170, -1260
63999, -29, -889, -437, 1540, 0, -2940
64019, -29, -894, -438, 1540, 70, -2870
64039, -28, -900, -442, -560, -1820, -1610
64059, -28, -903, -448, -2520, -3220, -770
64079, -29, -899, -445, -630, -3220, -630
64099, -30, -892, -439, 2030, -2240, -1120
64119, -29, -891, -438, 1820, -1960, -1540
64139, -29, -885, -436, 700, -2730, -980
64159, -29, -883, -437, -630, -3010, -700
64179, -30, -883, -437, -1820, -1820, -1680
64199, -29, -886, -437, -1750, -280, -2520
64219, -28, -890, -438, -2310, 490, -3010
64239, -30, -897, -442, -3430, 210, -2730
64259, -30, -901, -445, -2940, -420, -2030
64279, -30, -901, -445, -2170, 0, -2170
64299, -29, -899, -442, -2310, 980, -2800
64319, -28, -897, -442, -3290, 980, -2730
64339, -30, -889, -439, -4130, -140, -1820
64359, -30, -886, -437, -3360, -1330, -630
64379, -30, -885, -435, -2450, -1470, -210
64399, -30, -883, -435, -2870, 0, -1260
64419, -30, -887, -436, -3360, 1610, -2240
64439, -30, -889, -439, -4200, 2310, -2660
64459, -29, -895, -442, -5320, 2730, -2800
64479, -29, -902, -444, -5320, 2870, -2660
64499, -29, -904, -447, -5110, 3080, -2520
64519, -29, -904, -446, -5110, 2800, -2240
64539, -30, -899, -443, -4480, 1400, -980
64559, -29, -891, -440, -3290, 140, 70
64579, -30, -884, -436, -2310, 70, 280
64599, -31, -878, -434, -1470, 700, 0
64619, -30, -879, -433, -2170, 1540, -490
64639, -28, -883, -436, -4200, 1890, -700
64659, -30, -888, -440, -5250, 1960, -700
64679, -31, -892, -441, -4200, 2730, -980
64699, -28, -895, -443, -3150, 3500, -1400
64719, -28, -899, -443, -3010, 3430, -1330
64739, -29, -900, -446, -3220, 2310, -420
64759, -30, -899, -444, -2520, 840, 700
64779, -31, -894, -440, -210, 280, 1330
64799, -29, -888, -437, 840, 560, 1260
64819, -30, -885, -437, -630, 770, 770
64839, -29, -885, -437, -1820, 420, 910
64859, -30, -887, -438, -980, -140, 1400
64879, -29, -888, -439, 630, 0, 1400
64899, -29, -891, -439, 490, 980, 630
64919, -29, -893, -440, -980, 1890, -420
64939, -30, -895, -443, -770, 1540, -280
64959, -30, -897, -443, 1260, 0, 980
64979, -29, -897, -442, 2940, -1470, 2170
64999, -29, -895, -442, 2660, -1750, 2170
65019, -30, -888, -441, 770, -1050, 1190
65039, -29, -885, -438, 210, -630, 560
65059, -29, -887, -436, 2170, -1400, 1120
65079, -30, -885, -437, 4340, -2170, 1750
65099, -30, -888, -437, 4480, -2240, 1680
65119, -30, -892, -442, 2310, -1470, 700
65139, -30, -895, -442, 280, -840, -210
65159, -29, -896, -441, 1260, -1050, -70
65179, -30, -898, -442, 3220, -2030, 700
65199, -30, -897, -443, 2940, -2660, 840
65219, -29, -893, -442, 2100, -2590, 350
65239, -29, -891, -439, 2800, -2310, 0
65259, -28, -888, -436, 3920, -2590, 140
65279, -28, -887, -434, 4480, -3570, 770
65299, -30, -889, -440, 3150, -4060, 980
65319, -30, -889, -441, 280, -3360, 0
65339, -30, -887, -436, -280, -1960, -1330
65359, -29, -890, -437, 2170, -1400, -1680
65379, -30, -893, -439, 3430, -2030, -1190
65399, -30, -898, -443, 2310, -3010, -630
65419, -31, -898, -443, 630, -3080, -770
65439, -29, -895, -441, 70, -1540, -2100
65459, -30, -894, -437, 770, -2310, -1470
65479, -30, -889, -440, -140, -3150, -1050
65499, -30, -890, -440, -630, -3290, -1120
65519, -31, -887, -438, 770, -2310, -1610
65539, -30, -888, -436, 1190, -1260, -2310
65559, -30, -886, -435, -350, -1260, -2380
65579, -30, -890, -439, -3010, -1540, -2240
65599, -31, -894, -443, -4550, -1190, -2590
65619, -30, -896, -444, -3570, -420, -2940
65639, -29, -895, -440, -1400, 140, -2940
65659, -30, -894, -440, -1190, -490, -2310
65679, -30, -894, -443, -2800, -1330, -1820
65699, -29, -891, -441, -3220, -1120, -1750
65719, -29, -890, -438, -2380, -140, -2240
65739, -28, -888, -437, -2660, 630, -2520
65759, -29, -885, -436, -4130, 420, -2310
65779, -30, -887, -439, -5530, -70, -1750
65799, -31, -889, -442, -5040, 350, -1820
65819, -29, -890, -439, -3010, 1400, -2240
65839, -28, -891, -439, -1890, 2100, -2380
65859, -30, -893, -440, -3290, 2030, -2170
65879, -28, -899, -444, -5880, 1680, -1890
65899, -30, -897, -445, -6580, 1750, -1820
65919, -28, -896, -442, -4830, 2170, -1750
65939, -29, -890, -438, -2800, 1750, -980
65959, -28, -889, -439, -2450, 770, -70
65979, -30, -887, -438, -3080, 420, 280
65999, -29, -887, -436, -3080, 1400, -280
66019, -31, -888, -437, -2940, 2870, -1260
66039, -29, -888, -437, -3360, 3430, -1470
66059, -29, -891, -439, -4550, 2660, -770
66079, -29, -893, -442, -5180, 1820, -70
66099, -30, -895, -443, -3780, 1820, 70
66119, -29, -895, -440, -770, 2170, 140
66139, -30, -895, -440, 490, 2030, 420
66159, -28, -894, -441, -560, 1190, 910
66179, -30, -891, -441, -2380, 770, 1120
66199, -31, -891, -439, -3080, 1190, 630
66219, -29, -885, -436, -1750, 1680, 350
66239, -29, -885, -436, 420, 1190, 840
66259, -30, -888, -437, 1190, -70, 1890
66279, -29, -893, -441, 350, -700, 2100
66299, -28, -895, -442, 140, 280, 1120
66319, -29, -892, -440, 770, 1820, -70
66339, -28, -892, -439, 700, 1890, -280
66359, -30, -894, -444, -560, 140, 770
66379, -29, -897, -444, -420, -1750, 2030
66399, -30, -891, -441, 1960, -2170, 2380
66419, -31, -889, -437, 4270, -1680, 1890
66439, -29, -887, -437, 4480, -1400, 1470
66459, -31, -889, -438, 2660, -1610, 1260
66479, -30, -889, -439, 700, -1680, 840
66499, -30, -890, -439, 630, -1120, 210
66519, -28, -889, -437, 2310, -840, -70
66539, -30, -890, -439, 3710, -1750, 560
66559, -28, -893, -441, 3220, -3150, 1400
66579, -31, -894, -442, 2100, -3920, 1610
66599, -29, -893, -442, 2590, -3080, 770
66619, -28, -892, -438, 3990, -1470, -490
66639, -30, -894, -441, 3570, -1190, -1050
66659, -30, -893, -443, 1260, -2170, -560
66679, -30, -893, -442, -210, -3500, 70
66699, -28, -891, -439, 1470, -4060, 420
66719, -30, -890, -437, 4480, -3640, 280
66739, -28, -892, -440, 4620, -3220, -280
66759, -29, -894, -439, 2170, -2940, -840
66779, -30, -893, -442, -350, -2450, -1610
66799, -28, -889, -438, -1050, -1540, -2450
66819, -31, -887, -436, 630, -1260, -2520
66839, -28, -890, -440, 1470, -2310, -1610
66859, -28, -893, -441, 490, -3850, -630
66879, -30, -894, -442, 490, -4200, -280
66899, -30, -891, -440, 980, -2800, -1330
66919, -29, -890, -438, 210, -770, -2940
66939, -30, -892, -441, -1750, -140, -3500
66959, -29, -891, -440, -3640, -980, -3080
66979, -30, -890, -440, -3220, -1890, -2240
66999, -30, -890, -438, -630, -2100, -1610
67019, -30, -888, -438, 700, -1820, -1680
67039, -29, -891, -440, -420, -1330, -1960
67059, -29, -895, -444, -3010, -1050, -2170
67079, -28, -893, -441, -5110, -70, -3010
67099, -29, -891, -439, -4620, 1330, -3780
67119, -29, -891, -439, -3290, 1610, -3710
67139, -28, -893, -441, -3360, 560, -2660
67159, -30, -894, -442, -3640, -1120, -1190
67179, -30, -894, -441, -2590, -1610, -420
67199, -28, -888, -438, -3080, 1680, -2520
67219, -29, -889, -437, -5390, 2380, -3080
67239, -30, -888, -441, -7000, 2170, -2870
67259, -29, -892, -441, -5250, 1610, -2030
67279, -30, -890, -439, -1960, 1260, -1050
67299, -29, -892, -439, -1750, 1120, -700
67319, -29, -892, -441, -3710, 910, -560
67339, -30, -895, -443, -4830, 1330, -630
