T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
26357, -332, -878, -379, -14560, -24010, -6860
26377, -330, -871, -375, -12950, -24500, -6510
26397, -330, -864, -370, -14770, -19950, -8260
26417, -331, -867, -375, -17920, -19110, -4900
26437, -327, -859, -370, -14980, -22330, -1890
26457, -327, -856, -367, -11620, -21350, -2870
26477, -329, -864, -376, -11550, -19250, -1680
26497, -327, -863, -373, -9100, -16660, -2380
26517, -326, -867, -372, -8120, -10640, -5180
26537, -334, -879, -380, -10360, -8330, -1820
26557, -329, -873, -376, -6440, -11340, 2030
26577, -329, -867, -375, -1750, -11270, 2380
26597, -328, -868, -377, -3640, -7140, 4060
26617, -328, -859, -373, -3990, -2870, 4480
26637, -327, -862, -371, -1330, 630, 3220
26657, -331, -864, -372, 140, 2730, 4200
26677, -328, -862, -373, 3920, 2310, 5600
26697, -328, -865, -374, 6650, 3570, 6160
26717, -329, -870, -374, 4970, 9030, 5600
26737, -329, -867, -375, 5460, 12250, 5460
26757, -330, -870, -377, 8680, 11620, 6650
26777, -330, -870, -372, 10080, 13510, 6370
26797, -329, -867, -372, 10850, 15610, 5810
26817, -330, -866, -374, 11480, 14420, 8260
26837, -331, -862, -371, 10710, 15890, 8680
26857, -330, -866, -371, 11060, 19040, 6370
26877, -330, -865, -374, 13230, 18410, 6020
26897, -331, -866, -372, 14420, 18410, 5320
26917, -331, -866, -369, 13160, 20580, 3990
26937, -332, -869, -375, 12110, 19390, 5110
26957, -332, -868, -375, 12320, 16940, 6020
26977, -331, -866, -369, 12530, 17990, 3360
26997, -331, -862, -370, 11830, 17990, 2100
27017, -330, -861, -368, 10850, 15540, 2940
27037, -331, -863, -368, 9590, 15120, 1680
27057, -333, -869, -374, 8540, 14000, 630
27077, -332, -869, -372, 8680, 10920, 560
27097, -331, -869, -371, 8050, 10640, -1820
27117, -332, -865, -369, 5110, 10780, -3080
27137, -329, -861, -369, 3850, 7000, -2100
27157, -330, -867, -372, 2590, 2800, -980
27177, -331, -868, -369, 420, 2170, -2450
27197, -333, -870, -372, -490, 2450, -5530
27217, -332, -868, -370, -910, 420, -6790
27237, -330, -865, -369, -1890, -1890, -7420
27257, -333, -870, -373, -3920, -5110, -6580
27277, -332, -869, -373, -7280, -8610, -4340
27297, -331, -864, -369, -9450, -8890, -5670
27317, -329, -864, -371, -9590, -9380, -7910
27337, -329, -859, -369, -8680, -12810, -7910
27357, -328, -862, -368, -8960, -14910, -8190
27377, -331, -868, -372, -12180, -15120, -7700
27397, -330, -865, -370, -14910, -15750, -6790
27417, -329, -863, -370, -14560, -16870, -7210
27437, -328, -861, -371, -13650, -18830, -6720
27457, -328, -861, -370, -12180, -20440, -6720
27477, -332, -871, -374, -12320, -19740, -7350
27497, -332, -875, -377, -15890, -18340, -5600
27517, -331, -872, -374, -16240, -17220, -5530
27537, -330, -870, -375, -12880, -17850, -6230
27557, -329, -866, -372, -11200, -20160, -3640
27577, -329, -856, -370, -11130, -19880, -2240
27597, -329, -863, -371, -12460, -16800, -2100
27617, -330, -868, -375, -13790, -15540, 210
27637, -327, -866, -370, -5390, -11760, -3290
27657, -330, -870, -375, -4550, -10080, -1890
27677, -329, -868, -376, -5040, -8890, 770
27697, -329, -866, -371, -5040, -5880, 1260
27717, -331, -872, -377, -5320, -5250, 4550
27737, -329, -870, -377, -1400, -5180, 5390
27757, -325, -860, -371, 2800, -1260, 2590
27777, -328, -863, -372, 2450, 2520, 3220
27797, -328, -861, -370, 3220, 4200, 4760
27817, -328, -864, -374, 4200, 6790, 4830
27837, -331, -873, -375, 4130, 8890, 6230
27857, -329, -870, -376, 8470, 8960, 6160
27877, -327, -866, -373, 12320, 10710, 4760
27897, -329, -866, -373, 9520, 15050, 5250
27917, -329, -864, -371, 7980, 17080, 6440
27937, -330, -865, -373, 9940, 16100, 7280
27957, -329, -873, -377, 11410, 16170, 7490
27977, -329, -867, -374, 14140, 17780, 5040
27997, -330, -868, -372, 15540, 19320, 3010
28017, -331, -870, -372, 12110, 20440, 4410
28037, -332, -867, -372, 10500, 20440, 4970
28057, -330, -867, -373, 11690, 17220, 6160
28077, -330, -864, -371, 11760, 15680, 6300
28097, -328, -856, -367, 11690, 18130, 2520
28117, -329, -859, -368, 11970, 18340, 280
28137, -330, -866, -370, 10780, 15470, 1610
28157, -332, -867, -369, 9310, 13930, 1400
28177, -330, -872, -373, 7980, 12950, 490
28197, -333, -870, -374, 6440, 11410, 140
28217, -331, -867, -369, 6090, 10990, -2380
28237, -332, -869, -370, 5040, 8960, -3290
28257, -332, -870, -373, 3500, 4760, -1820
28277, -331, -868, -371, 1680, 2240, -1960
28297, -331, -863, -369, -840, 1820, -3360
28317, -332, -861, -369, -2730, 70, -3990
28337, -329, -862, -368, -2590, -2590, -5110
28357, -329, -863, -369, -3290, -4480, -6440
28377, -330, -866, -371, -4760, -7280, -5950
28397, -329, -867, -370, -6650, -8750, -6370
28417, -331, -865, -369, -9660, -7910, -7770
28437, -332, -867, -373, -10850, -10150, -7420
28457, -329, -866, -371, -8960, -15610, -5950
28477, -329, -866, -371, -8890, -17220, -6440
28497, -329, -863, -369, -12390, -15400, -7140
28517, -329, -867, -373, -14910, -14840, -6790
28537, -331, -868, -372, -15120, -15610, -6790
28557, -330, -868, -372, -12880, -17220, -7210
28577, -330, -869, -374, -10640, -20790, -5530
28597, -330, -867, -372, -11130, -21630, -3780
28617, -328, -865, -373, -14560, -16730, -4900
28637, -332, -866, -372, -16730, -14070, -4480
28657, -330, -865, -373, -15260, -16170, -2100
28677, -328, -864, -371, -10430, -17640, -2310
28697, -328, -867, -375, -6790, -17500, -2940
28717, -331, -873, -378, -7420, -16100, -1190
28737, -331, -868, -370, -10360, -9940, -2100
28757, -332, -871, -376, -12110, -5180, -2660
28777, -328, -864, -373, -8960, -9660, 2170
28797, -325, -855, -370, -2240, -13510, 3850
28817, -326, -860, -371, -840, -10150, 2730
28837, -328, -859, -372, -3990, -4690, 3220
28857, -328, -866, -372, -4270, 560, 1890
28877, -330, -874, -375, -1820, 3780, 280
28897, -330, -875, -377, 2940, 1820, 2030
28917, -330, -872, -377, 7630, -840, 4130
28937, -331, -868, -374, 6160, 3080, 4340
28957, -330, -868, -373, 1470, 8470, 5530
28977, -327, -863, -371, 1960, 9590, 6580
28997, -329, -861, -369, 6510, 9450, 5670
29017, -329, -864, -372, 10640, 9660, 4480
29037, -327, -862, -371, 12810, 10080, 4270
29057, -331, -868, -371, 10990, 13580, 3780
29077, -333, -873, -375, 6860, 17290, 4270
29097, -332, -870, -375, 8190, 16380, 4900
29117, -330, -869, -374, 12950, 14280, 3780
29137, -329, -865, -372, 14070, 13790, 3570
29157, -328, -860, -368, 12880, 14840, 3290
29177, -332, -863, -370, 10220, 16240, 3220
29197, -330, -865, -373, 7280, 16450, 4270
29217, -329, -866, -371, 9450, 14630, 3220
29237, -332, -870, -372, 13510, 12810, 770
29257, -332, -871, -372, 12040, 14140, -910
29277, -331, -871, -371, 8680, 15610, -1820
29297, -333, -874, -373, 7350, 12810, -490
29317, -332, -864, -371, 5740, 8470, 2310
29337, -330, -857, -365, 5040, 7490, 1190
29357, -327, -852, -364, 4620, 7630, -1260
29377, -328, -859, -370, 3150, 6580, -2310
29397, -330, -867, -372, 2870, 3360, -4200
29417, -332, -877, -377, 560, 3360, -5250
29437, -335, -876, -373, -2730, 3220, -5530
29457, -333, -867, -369, -3290, 280, -5390
29477, -330, -867, -370, -3430, -5740, -2730
29497, -331, -868, -374, -5320, -8960, -1400
29517, -331, -866, -371, -7560, -7140, -4060
29537, -328, -859, -367, -10010, -5040, -6650
29557, -331, -856, -366, -10430, -7350, -6440
29577, -330, -859, -370, -8400, -12460, -5390
29597, -330, -866, -370, -8050, -15260, -5180
29617, -333, -876, -379, -11060, -14910, -4900
29637, -331, -874, -373, -13650, -12530, -6230
29657, -332, -868, -370, -14140, -11550, -7770
29677, -330, -864, -369, -13440, -15890, -5040
29697, -329, -864, -372, -11760, -21630, -1470
29717, -331, -869, -374, -12110, -20790, -2170
29737, -329, -868, -373, -13930, -15330, -5460
29757, -330, -869, -373, -14280, -14070, -5530
29777, -329, -863, -371, -11760, -15820, -4550
29797, -327, -861, -369, -10220, -17570, -3080
29817, -330, -869, -376, -9940, -19810, 420
29837, -330, -870, -377, -10430, -17220, 420
29857, -331, -866, -372, -10990, -10360, -3080
29877, -330, -868, -372, -8890, -8820, -3360
29897, -329, -863, -369, -4270, -12040, -1050
29917, -330, -863, -373, -3150, -12040, 840
29937, -328, -867, -376, -5180, -9520, 2940
29957, -329, -869, -376, -4200, -6370, 2730
29977, -330, -868, -375, -2030, -1610, 280
29997, -330, -868, -373, 210, 1540, -840
30017, -327, -865, -371, 3570, 210, 1120
30037, -330, -866, -373, 4690, -1260, 4830
30057, -329, -867, -375, 3290, 1470, 6440
30077, -328, -862, -374, 4270, 5880, 4970
30097, -327, -860, -369, 5880, 10430, 2940
30117, -328, -861, -370, 6860, 13230, 2520
30137, -329, -864, -372, 10220, 12180, 3500
30157, -332, -873, -377, 12390, 10570, 5390
30177, -335, -878, -378, 10850, 13300, 5950
30197, -332, -873, -375, 9870, 18340, 3640
30217, -332, -865, -371, 10500, 20860, 2030
30237, -331, -866, -372, 10990, 18830, 4200
30257, -328, -860, -370, 13300, 14420, 6580
30277, -326, -862, -370, 14350, 13440, 6440
30297, -331, -864, -369, 10080, 17640, 5250
30317, -332, -861, -367, 7980, 22400, 1610
30337, -331, -870, -372, 11340, 21140, -910
30357, -331, -871, -372, 14000, 15050, 1190
30377, -332, -870, -373, 13300, 11830, 2660
30397, -334, -875, -373, 8190, 13160, 2800
30417, -336, -872, -374, 3360, 15680, 1470
30437, -333, -868, -370, 3850, 15120, -1190
30457, -329, -866, -370, 7350, 9310, -1400
30477, -330, -862, -370, 8050, 4060, -420
30497, -330, -860, -368, 3990, 3920, -910
30517, -332, -862, -369, -1890, 5250, -1470
30537, -330, -863, -367, -3990, 3850, -2030
30557, -330, -862, -366, -1610, 630, -4340
30577, -329, -869, -372, 70, -3010, -5670
30597, -331, -871, -373, -1330, -6020, -5250
30617, -334, -877, -374, -5390, -5880, -5880
30637, -336, -876, -374, -9940, -5460, -6090
30657, -330, -864, -368, -10640, -8610, -5530
30677, -327, -858, -367, -8610, -13720, -5040
30697, -327, -855, -368, -9660, -16380, -4270
30717, -327, -857, -368, -11480, -16100, -5320
30737, -328, -865, -372, -13090, -15890, -6090
30757, -331, -868, -373, -13930, -15890, -6650
30777, -330, -871, -372, -12810, -16240, -7910
30797, -330, -869, -374, -11690, -18410, -7140
30817, -333, -871, -374, -12180, -19740, -5670
30837, -332, -872, -376, -14000, -19880, -3920
30857, -330, -868, -372, -14490, -19390, -3290
30877, -331, -864, -371, -13930, -18060, -3850
30897, -328, -859, -369, -12880, -17780, -3080
30917, -327, -857, -369, -10360, -17640, -3290
30937, -329, -867, -374, -9800, -16590, -2520
30957, -331, -872, -376, -10360, -14700, -1400
30977, -331, -876, -377, -8820, -12320, -1960
30997, -333, -875, -376, -6860, -10290, -2170
31017, -328, -870, -375, -5460, -8960, -1330
31037, -327, -864, -372, -3990, -8330, 210
31057, -329, -863, -374, -4060, -7490, 2520
31077, -328, -860, -372, -4690, -5740, 4620
31097, -326, -860, -372, -2380, -2870, 3780
31117, -327, -863, -373, 1260, -140, 2170
31137, -327, -861, -368, 4970, 5180, 1330
31157, -328, -870, -374, 3850, 7210, 3360
31177, -332, -876, -378, 3780, 8260, 5390
31197, -332, -877, -378, 7140, 10010, 4130
31217, -330, -876, -376, 10010, 11550, 3360
31237, -331, -868, -373, 10570, 12880, 3920
31257, -328, -860, -371, 9520, 14490, 4830
31277, -329, -859, -369, 7560, 15540, 6510
31297, -331, -861, -371, 7770, 15050, 7840
31317, -329, -860, -372, 12040, 14910, 5810
31337, -329, -861, -371, 15470, 16940, 2100
31357, -331, -870, -372, 14210, 19530, 770
31377, -332, -874, -373, 10920, 21280, 1120
31397, -332, -874, -372, 8820, 20230, 2520
31417, -332, -874, -375, 9590, 14980, 5600
31437, -331, -869, -373, 12390, 10920, 5740
31457, -327, -856, -367, 12530, 13440, 1470
31477, -330, -861, -368, 8330, 16240, -140
31497, -330, -863, -368, 5600, 15050, 560
31517, -330, -862, -367, 6230, 12880, -700
31537, -333, -872, -374, 6650, 8330, 420
31557, -331, -871, -373, 7840, 4550, 280
31577, -330, -869, -370, 6720, 6300, -3710
31597, -334, -872, -371, 560, 8820, -4690
31617, -333, -870, -369, -2450, 5600, -3010
31637, -331, -865, -369, -910, -1470, -1120
31657, -329, -860, -368, -490, -5390, -1190
31677, -330, -862, -369, -2100, -6020, -2590
31697, -329, -859, -366, -3990, -4340, -5740
31717, -333, -866, -366, -7210, -2170, -8400
31737, -332, -870, -369, -8820, -5600, -6790
31757, -331, -870, -372, -6930, -12600, -4410
31777, -330, -870, -371, -6790, -15330, -4270
31797, -332, -872, -372, -10220, -13790, -5250
31817, -331, -866, -370, -12530, -12390, -6440
31837, -329, -860, -366, -13580, -12250, -7140
31857, -329, -860, -368, -13510, -16100, -4760
31877, -326, -860, -369, -11130, -21350, -2310
31897, -329, -862, -371, -10920, -20300, -3920
31917, -332, -872, -373, -14070, -15680, -5670
31937, -332, -872, -372, -13860, -14280, -6370
31957, -330, -872, -372, -11200, -14700, -7210
31977, -333, -875, -375, -11620, -16520, -4340
31997, -330, -870, -373, -11270, -19320, -700
32017, -330, -864, -373, -10780, -18760, -140
32037, -330, -863, -373, -12460, -14910, -420
32057, -327, -859, -370, -10850, -12390, -1540
32077, -327, -860, -368, -7000, -11830, -2380
32097, -329, -866, -374, -6510, -10430, -1400
32117, -330, -869, -375, -6090, -9520, 280
32137, -329, -869, -375, -4060, -9100, 1470
32157, -331, -874, -377, -3710, -5670, 1330
32177, -330, -871, -373, -3080, -1330, 210
32197, -326, -862, -372, -140, 140, -70
32217, -330, -869, -375, 980, -770, 3010
32237, -327, -860, -370, 1050, -350, 5600
32257, -327, -859, -372, 3150, 2660, 4060
32277, -331, -864, -373, 3290, 5180, 4690
32297, -327, -861, -370, 4480, 8960, 3220
32317, -330, -868, -371, 7490, 12740, -140
32337, -333, -875, -378, 8330, 10850, 3290
32357, -328, -871, -376, 9660, 8890, 6090
32377, -331, -871, -374, 10640, 12180, 3920
32397, -332, -873, -376, 7910, 15960, 3780
32417, -329, -862, -367, 7630, 17360, 3780
32437, -329, -865, -371, 10850, 17220, 1960
32457, -330, -867, -375, 12320, 13230, 4690
32477, -328, -861, -371, 13230, 11060, 5950
32497, -331, -863, -371, 11270, 15890, 2450
32517, -333, -866, -371, 6930, 20370, 840
32537, -330, -866, -370, 8330, 18130, 770
32557, -331, -872, -373, 12670, 12530, 1260
32577, -333, -873, -374, 12390, 10150, 1960
32597, -330, -866, -370, 9380, 11200, 1260
32617, -329, -864, -369, 5810, 13790, -630
32637, -333, -867, -370, 2870, 13650, -840
32657, -329, -866, -371, 4970, 8260, -140
32677, -329, -866, -371, 8330, 3010, -490
32697, -331, -865, -370, 5670, 3010, -1260
32717, -329, -861, -366, 350, 5460, -2520
32737, -334, -869, -369, -1330, 5530, -4340
32757, -333, -872, -375, -1540, 1960, -3920
32777, -329, -867, -370, -140, -3220, -3080
32797, -330, -865, -370, 210, -5740, -3920
32817, -330, -863, -369, -4130, -5460, -3710
32837, -328, -861, -368, -8190, -5180, -3710
32857, -331, -865, -371, -8680, -6510, -4620
32877, -331, -869, -372, -8330, -8750, -5110
32897, -330, -869, -372, -6090, -13860, -5600
32917, -331, -871, -373, -9240, -12670, -5950
32937, -331, -867, -371, -13370, -11340, -5320
32957, -331, -864, -371, -14770, -13230, -3500
32977, -329, -863, -371, -13090, -16240, -2450
32997, -329, -861, -371, -10010, -18480, -2870
33017, -328, -863, -372, -8120, -18760, -3640
33037, -328, -865, -371, -10780, -14560, -4970
33057, -333, -871, -372, -14910, -10150, -5250
33077, -331, -870, -371, -14490, -11830, -2870
33097, -330, -869, -375, -10010, -17150, 280
33117, -329, -869, -377, -6860, -18410, 910
33137, -327, -866, -373, -6860, -13440, -1680
33157, -330, -863, -372, -9940, -7420, -2730
33177, -329, -870, -374, -11130, -5880, -840
33197, -328, -869, -372, -6790, -8680, 980
33217, -328, -869, -375, -1470, -10920, 1750
33237, -330, -874, -378, -2240, -8190, 2800
33257, -325, -860, -370, -4410, -1120, 700
33277, -327, -859, -368, -4480, 2310, 140
33297, -328, -864, -372, -2730, -280, 4060
33317, -329, -865, -374, 1610, -1470, 4410
33337, -327, -867, -374, 5040, 700, 2520
33357, -330, -870, -376, 4620, 4830, 1680
33377, -329, -869, -374, 2800, 9030, 1470
33397, -330, -866, -371, 2660, 11200, 1400
33417, -330, -874, -377, 4550, 7770, 4900
33437, -329, -869, -374, 8610, 4550, 6510
33457, -327, -865, -372, 10360, 8540, 2940
33477, -328, -863, -370, 7490, 13370, 1820
33497, -329, -860, -370, 6370, 14770, 2100
33517, -330, -863, -370, 8400, 13510, 2240
33537, -331, -872, -377, 9520, 11200, 3710
33557, -332, -872, -375, 11200, 10360, 3360
33577, -331, -869, -372, 12180, 13300, -70
33597, -331, -870, -374, 9170, 15890, -700
33617, -330, -864, -368, 7420, 14910, 700
33637, -330, -866, -372, 8190, 11480, 2030
33657, -329, -865, -371, 9030, 7980, 3570
33677, -328, -859, -368, 9730, 7840, 1890
33697, -327, -859, -368, 8540, 10780, -1260
33717, -330, -863, -368, 5670, 13230, -3010
33737, -332, -869, -370, 5040, 11270, -2590
33757, -331, -874, -373, 5880, 6930, -1330
33777, -332, -874, -376, 5530, 3920, -350
33797, -332, -870, -373, 4760, 3080, -1050
33817, -330, -866, -370, 3290, 3990, -2870
33837, -333, -867, -370, -1190, 5180, -3080
33857, -330, -858, -366, -3640, 3360, -2100
33877, -329, -860, -368, -1120, -2240, -1190
33897, -328, -862, -371, 210, -6860, -140
33917, -328, -861, -367, -1120, -4620, -3290
33937, -332, -868, -372, -5320, 350, -6930
33957, -334, -871, -374, -8820, -350, -5670
33977, -331, -869, -372, -7000, -5670, -4130
33997, -330, -871, -374, -4270, -11760, -2380
34017, -329, -866, -372, -6300, -13720, -700
34037, -330, -861, -369, -10570, -9590, -2800
34057, -333, -867, -371, -13580, -5810, -5390
34077, -330, -867, -372, -12250, -9380, -4130
34097, -328, -866, -371, -7630, -15190, -3010
34117, -328, -865, -374, -7070, -16520, -2730
34137, -330, -868, -374, -11200, -14700, -1680
34157, -331, -871, -373, -14280, -11200, -2800
34177, -333, -876, -372, -14350, -9380, -4340
34197, -330, -870, -373, -10920, -13160, -2870
34217, -327, -860, -370, -5250, -18550, -1330
34237, -327, -859, -369, -6370, -17780, -420
34257, -330, -859, -369, -13230, -12390, 630
34277, -326, -859, -369, -14560, -8820, -420
34297, -331, -868, -374, -9240, -10080, -1540
34317, -328, -867, -372, -3080, -13090, -1260
34337, -327, -868, -374, 280, -12390, -2240
34357, -332, -875, -376, -3850, -7840, -1190
34377, -332, -876, -376, -9660, -2660, 420
34397, -332, -877, -378, -7770, -1820, 630
34417, -329, -870, -377, -910, -6020, 2240
34437, -324, -858, -369, 4200, -6650, 1820
34457, -328, -863, -371, 3500, -2030, 560
34477, -328, -863, -370, -1680, 3290, 1890
34497, -330, -863, -371, -2870, 6790, 1820
34517, -327, -864, -373, 2450, 5180, 1820
34537, -326, -858, -370, 9100, 1610, 2870
34557, -328, -860, -369, 10640, 4270, 1400
34577, -331, -868, -374, 6370, 10430, 770
34597, -331, -875, -377, 3360, 13160, 2030
34617, -333, -877, -378, 5740, 12600, 2380
34637, -332, -874, -376, 9870, 11690, 1610
34657, -330, -868, -372, 12670, 11760, 1330
34677, -329, -866, -372, 8820, 13650, 2520
34697, -331, -866, -371, 5320, 15330, 3570
34717, -328, -862, -370, 6160, 14980, 3080
34737, -328, -860, -368, 10220, 12670, 1820
34757, -327, -858, -368, 13370, 10710, 630
34777, -327, -862, -369, 12250, 11760, -420
34797, -332, -868, -371, 6720, 15260, -980
34817, -335, -878, -372, 2870, 15890, -350
34837, -335, -876, -373, 5880, 10990, 210
34857, -332, -868, -372, 9870, 5600, 490
34877, -331, -862, -371, 7560, 4690, 840
34897, -328, -859, -366, 2380, 7700, -560
34917, -331, -868, -370, -910, 8330, -1190
34937, -334, -872, -373, -70, 5040, -1190
34957, -332, -870, -371, 3290, 1750, -2940
34977, -331, -868, -370, 2660, -140, -3150
34997, -328, -864, -368, -1750, -490, -2170
35017, -331, -863, -368, -5810, -910, -1610
35037, -331, -867, -372, -6790, -3710, -770
35057, -330, -865, -372, -4830, -6440, -1960
35077, -329, -863, -370, -3360, -6930, -4620
35097, -329, -863, -368, -5670, -6230, -5600
35117, -330, -864, -369, -9100, -7350, -4200
35137, -332, -874, -375, -10430, -10920, -1750
35157, -333, -874, -373, -9730, -13160, -1680
35177, -330, -868, -373, -8820, -12600, -3920
35197, -329, -866, -371, -9940, -12110, -4270
35217, -326, -858, -364, -10500, -12320, -4480
35237, -328, -866, -371, -11970, -13790, -2800
35257, -331, -871, -376, -13370, -16240, 280
35277, -329, -866, -371, -10850, -15400, -2030
35297, -329, -870, -374, -8610, -14000, -4270
35317, -328, -865, -372, -8890, -13510, -3500
35337, -327, -858, -366, -9520, -11830, -3710
35357, -331, -869, -375, -12040, -12250, -420
35377, -331, -869, -375, -12110, -14140, 2940
35397, -327, -866, -372, -6580, -12600, -700
35417, -330, -871, -377, -3150, -10570, -2870
35437, -330, -870, -374, -3780, -8540, -1960
35457, -330, -865, -368, -5880, -3850, -2730
35477, -334, -873, -374, -8680, -3010, 630
35497, -330, -871, -377, -5530, -7980, 5250
35517, -325, -865, -374, 2450, -8680, 2800
35537, -328, -863, -372, 3150, -2730, -420
35557, -326, -857, -367, -910, 3710, -700
35577, -327, -858, -368, -1820, 6300, 0
35597, -331, -867, -376, -140, 3500, 3640
35617, -327, -868, -374, 4970, -70, 5460
35637, -328, -868, -375, 10010, 1820, 2380
35657, -332, -873, -373, 7700, 9940, -1050
35677, -332, -871, -372, 3990, 16170, -2170
35697, -330, -873, -374, 5250, 13720, 630
35717, -329, -872, -375, 7700, 8260, 4970
35737, -327, -864, -374, 9380, 6580, 6300
35757, -327, -858, -370, 10990, 8750, 4060
35777, -329, -861, -368, 9380, 13930, 1260
35797, -329, -862, -369, 7140, 17990, -560
35817, -332, -870, -372, 8680, 16870, -770
35837, -333, -876, -376, 10150, 12460, 1820
35857, -331, -869, -373, 10500, 10570, 2870
35877, -331, -869, -374, 10920, 11620, 770
35897, -331, -865, -370, 8890, 12460, 490
35917, -329, -860, -368, 5950, 14140, -350
35937, -329, -858, -367, 4620, 12810, 70
35957, -328, -861, -370, 5390, 7350, 2730
35977, -328, -862, -369, 7280, 4130, 2310
35997, -331, -872, -373, 7770, 6300, -1820
36017, -334, -880, -375, 4410, 9520, -4410
36037, -334, -876, -371, 1260, 10290, -4900
36057, -331, -872, -372, 420, 7070, -3920
36077, -328, -866, -372, 840, -1540, 1190
36097, -324, -851, -364, 910, -6790, 3500
36117, -325, -854, -365, -1820, -3360, 70
36137, -329, -860, -369, -6440, 490, -2170
36157, -327, -862, -365, -5600, 280, -4480
36177, -332, -875, -374, -2100, -2310, -6580
36197, -333, -878, -374, -2450, -7210, -3570
36217, -332, -875, -374, -4200, -8750, -2660
36237, -335, -878, -377, -8890, -6090, -3570
36257, -330, -868, -373, -12600, -6440, -1890
36277, -328, -856, -365, -9730, -10430, -1680
36297, -325, -855, -366, -7070, -13580, -1750
36317, -329, -855, -366, -10010, -13720, -560
36337, -328, -864, -369, -11690, -12250, -1400
36357, -333, -875, -375, -11130, -10920, -3710
36377, -331, -870, -373, -10290, -10920, -4270
36397, -328, -868, -370, -9100, -12810, -3220
36417, -331, -872, -373, -11270, -14070, -280
36437, -331, -872, -374, -10920, -14980, 770
36457, -330, -871, -374, -9240, -14070, -210
36477, -328, -863, -371, -9450, -10360, -2310
36497, -326, -854, -364, -8680, -8470, -3220
36517, -326, -858, -370, -6930, -11200, -700
36537, -328, -868, -375, -5250, -13440, 1680
36557, -332, -875, -378, -4690, -10080, 70
36577, -331, -876, -376, -4480, -4760, -2660
36597, -330, -873, -374, -4130, -1820, -3430
36617, -330, -864, -368, -2660, -2800, -1540
36637, -326, -863, -373, -1050, -6860, 3010
36657, -328, -864, -375, 0, -8540, 5880
36677, -325, -859, -371, 70, -2380, 2660
36697, -328, -861, -371, -140, 5600, -1890
36717, -327, -860, -369, 2310, 7630, -2940
36737, -328, -863, -371, 6790, 4620, -1400
36757, -331, -872, -376, 8190, 1400, 2590
36777, -329, -873, -377, 6300, 3220, 4340
36797, -330, -871, -375, 4340, 10080, 1680
36817, -331, -866, -371, 4970, 13860, -140
36837, -326, -862, -371, 9520, 11480, 490
36857, -327, -864, -371, 12390, 8540, 2380
36877, -328, -870, -374, 10080, 9730, 3990
36897, -331, -872, -376, 6930, 14420, 2870
36917, -332, -873, -375, 6790, 18480, 0
36937, -332, -872, -372, 9660, 17780, -1120
36957, -329, -872, -374, 13160, 12950, 630
36977, -329, -870, -373, 12320, 10150, 3080
36997, -330, -865, -371, 6650, 12530, 4060
37017, -330, -861, -369, 3080, 15750, 2520
37037, -329, -858, -366, 4620, 15120, 630
37057, -330, -863, -368, 9030, 11130, -560
37077, -328, -864, -368, 11550, 7000, -560
37097, -328, -868, -371, 8120, 7070, -140
37117, -332, -870, -370, 560, 10220, 70
37137, -332, -866, -370, -2310, 10640, -840
37157, -332, -871, -372, 1190, 5810, -1610
37177, -331, -871, -373, 4830, -700, -910
37197, -330, -866, -367, 4060, -1820, -2170
37217, -332, -866, -371, -2240, 770, -2940
37237, -332, -868, -370, -8610, 1050, -1470
37257, -330, -864, -368, -7420, -2450, -2030
37277, -330, -865, -370, -2730, -8470, -2450
37297, -329, -862, -368, -2170, -12110, -1890
37317, -329, -859, -365, -5530, -8820, -4760
37337, -332, -868, -372, -11340, -5670, -5670
37357, -332, -869, -371, -13510, -9170, -2590
37377, -330, -868, -372, -9100, -14210, -2730
37397, -330, -872, -374, -5950, -16800, -3640
37417, -328, -866, -371, -7560, -16030, -3990
37437, -330, -862, -368, -11410, -12250, -5320
37457, -332, -867, -372, -15820, -10990, -3780
37477, -328, -863, -371, -14420, -15470, -700
37497, -327, -864, -371, -7910, -20090, -770
37517, -331, -870, -373, -6160, -18830, -2380
37537, -328, -865, -369, -9240, -12460, -4900
37557, -333, -871, -373, -11970, -8260, -5530
37577, -333, -877, -378, -12810, -10920, -1050
37597, -327, -866, -373, -8190, -15120, 1260
37617, -327, -867, -377, -3150, -15890, 420
37637, -328, -864, -373, -5110, -11830, 630
37657, -327, -858, -367, -8330, -4130, -1680
37677, -331, -869, -373, -7420, -1400, -2520
37697, -329, -869, -375, -4130, -5950, 1960
37717, -326, -859, -371, 420, -7210, 2450
37737, -330, -868, -375, 1260, -3500, 1120
37757, -328, -865, -372, -1400, 700, 2030
37777, -331, -870, -374, -1050, 5600, -280
37797, -331, -873, -374, 770, 6580, -70
37817, -326, -864, -372, 3920, 3220, 3080
37837, -326, -861, -371, 7210, 2380, 3780
37857, -330, -865, -374, 5600, 6090, 3430
37877, -331, -868, -373, 2940, 11060, 2590
37897, -332, -870, -373, 4620, 13300, 910
37917, -331, -873, -373, 8050, 12740, 140
37937, -329, -865, -372, 10430, 10430, 1540
37957, -329, -863, -370, 10850, 9380, 2870
37977, -329, -866, -373, 7420, 10990, 4060
37997, -329, -859, -369, 4690, 14000, 3360
38017, -328, -864, -368, 6650, 14840, 1050
38037, -328, -860, -369, 10220, 12460, 210
38057, -329, -863, -371, 12110, 10640, -140
38077, -333, -877, -376, 10290, 10430, 280
38097, -334, -877, -375, 6370, 11480, 910
