T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
27402, -226, -493, -383, 84280, 447580, 141260
27422, -270, -584, -448, 116620, 530250, 133980
27442, -316, -721, -532, 156030, 613130, 120890
27462, -384, -983, -673, 190050, 686560, 118720
27482, -489, -1403, -880, 192990, 758870, 121310
27502, -522, -1742, -988, 178710, 811720, 115710
27522, -478, -1756, -1010, 181020, 747180, 163520
27542, -418, -1391, -867, 218890, 610960, 250950
27562, -357, -1040, -697, 267330, 552790, 282940
27582, -309, -827, -575, 311500, 529130, 302050
27602, -312, -831, -584, 335860, 490630, 348250
27622, -347, -979, -683, 336140, 470750, 384440
27642, -389, -1200, -797, 353430, 494410, 372400
27662, -423, -1493, -851, 375410, 540120, 338310
27682, -445, -1779, -876, 327320, 548940, 342510
27702, -477, -1846, -968, 165480, 475300, 414330
27722, -434, -1581, -844, 20440, 394450, 456960
27742, -382, -1312, -678, 5250, 331310, 441840
27762, -348, -1167, -599, 16380, 262010, 426860
27782, -330, -1116, -594, 15190, 203980, 411460
27802, -312, -1074, -573, 14140, 187390, 370160
27822, -304, -1048, -537, 12670, 209370, 303170
27842, -315, -1092, -535, -21770, 246120, 233800
27862, -326, -1146, -538, -82600, 264320, 178150
27882, -324, -1158, -536, -106820, 216230, 152390
27902, -315, -1124, -536, -93660, 108150, 157990
27922, -282, -1001, -489, -73780, 7070, 157710
27942, -249, -864, -427, -71050, -40880, 129220
27962, -242, -781, -402, -103320, -49700, 95480
27982, -221, -681, -350, -112210, -48720, 52710
28002, -195, -560, -277, -91840, -50470, 1190
28022, -179, -468, -236, -91560, -66500, -26880
28042, -164, -409, -227, -102550, -110460, -23450
28062, -169, -414, -251, -105210, -157640, -15330
28082, -165, -406, -257, -99260, -176680, -28840
28102, -161, -395, -256, -64610, -174440, -67200
28122, -163, -381, -249, -16730, -159880, -117670
28142, -173, -397, -256, 20650, -137900, -167650
28162, -192, -444, -272, 45080, -118090, -211470
28182, -212, -527, -299, 59640, -101640, -252000
28202, -251, -686, -358, 57050, -86800, -285460
28222, -313, -934, -457, 33670, -73710, -313180
28242, -377, -1332, -642, 15050, -86800, -333970
28262, -460, -1794, -870, 13160, -150710, -337050
28282, -510, -1998, -1000, -14350, -234500, -332500
28302, -470, -1718, -870, -96320, -294280, -348950
28322, -409, -1275, -682, -166600, -361690, -362810
28342, -375, -1024, -593, -234430, -417130, -367360
28362, -362, -928, -564, -286300, -454090, -365680
28382, -347, -940, -571, -307300, -476770, -367780
28402, -365, -1072, -631, -321440, -469000, -387520
28422, -404, -1320, -756, -325990, -474250, -385000
28442, -467, -1648, -952, -328510, -519260, -346990
28462, -503, -1832, -1075, -332640, -590030, -287350
28482, -476, -1625, -980, -319760, -648620, -239960
28502, -433, -1303, -823, -273910, -697340, -204540
28522, -401, -1102, -740, -227920, -744520, -161630
28542, -365, -994, -698, -200620, -777980, -111370
28562, -328, -952, -673, -171150, -763980, -88760
28582, -301, -953, -645, -133070, -699930, -102550
28602, -280, -959, -612, -83300, -611380, -136150
28622, -266, -970, -587, -38290, -523740, -167370
28642, -256, -984, -580, -14000, -455770, -175770
28662, -244, -968, -573, -4550, -410620, -158760
28682, -220, -888, -524, 7350, -373030, -130690
28702, -190, -788, -469, 32410, -327670, -106890
28722, -158, -660, -387, 55160, -273490, -85120
28742, -132, -561, -332, 57050, -215880, -54600
28762, -123, -508, -317, 36470, -150360, -16730
28782, -120, -460, -299, 6720, -72100, 20860
28802, -122, -422, -286, -13160, 14770, 52220
28822, -131, -401, -280, -11270, 100730, 76720
28842, -135, -369, -269, 6860, 177380, 100520
28862, -148, -365, -281, 33670, 242270, 127820
28882, -175, -388, -317, 56490, 304570, 157220
28902, -216, -441, -365, 71120, 375480, 182490
28922, -258, -511, -416, 86310, 458430, 192850
28942, -305, -622, -488, 111230, 543830, 188720
28962, -367, -820, -609, 145250, 622160, 179760
28982, -451, -1119, -772, 176470, 696570, 169190
29002, -512, -1452, -914, 196700, 776370, 150570
29022, -500, -1630, -960, 212030, 840420, 132440
29042, -461, -1486, -907, 224140, 827540, 156730
29062, -406, -1182, -781, 222670, 730590, 237020
29082, -353, -933, -648, 232820, 645820, 299670
29102, -332, -834, -586, 310310, 550830, 366870
29122, -340, -898, -632, 333480, 506800, 406980
29142, -371, -1081, -740, 350000, 496160, 419090
29162, -415, -1346, -842, 360010, 529340, 396970
29182, -451, -1617, -882, 329350, 570500, 376180
29202, -470, -1734, -894, 214340, 565390, 393610
29222, -452, -1576, -829, 54250, 506660, 433020
29242, -409, -1341, -698, -25410, 420420, 453460
29262, -377, -1213, -637, -37170, 329840, 450800
29282, -355, -1182, -636, -29610, 261800, 426720
29302, -342, -1185, -635, -9100, 241360, 370230
29322, -338, -1186, -606, 5950, 262430, 290500
29342, -335, -1184, -578, -12320, 288750, 216020
29362, -331, -1175, -549, -66360, 292110, 162750
29382, -324, -1145, -525, -120260, 245420, 139090
29402, -315, -1097, -520, -144830, 144060, 144200
29422, -295, -1026, -509, -140630, 39550, 144410
29442, -273, -926, -473, -117040, -25550, 118580
29462, -241, -797, -401, -83790, -48930, 68600
29482, -215, -680, -336, -66080, -49490, 13230
29502, -200, -596, -290, -79030, -49560, -26460
29522, -196, -547, -269, -110600, -63420, -46270
29542, -200, -525, -268, -133280, -97440, -53900
29562, -199, -488, -260, -121030, -150150, -61810
29582, -193, -465, -266, -93310, -204540, -73080
29602, -193, -461, -282, -65730, -248290, -85050
29622, -193, -480, -306, -43750, -263340, -111440
29642, -201, -506, -315, -23170, -244020, -160300
29662, -217, -550, -327, -8050, -208460, -213780
29682, -248, -627, -350, -6930, -172620, -263200
29702, -266, -697, -362, -3220, -155890, -308280
29722, -288, -819, -402, -2380, -174720, -334180
29742, -340, -1047, -532, -23030, -228130, -327040
29762, -387, -1259, -670, -53830, -286440, -319340
29782, -409, -1375, -709, -80920, -327810, -337260
29802, -401, -1354, -684, -108220, -353570, -367920
29822, -405, -1312, -685, -188370, -361200, -390810
29842, -402, -1222, -671, -271530, -384580, -394240
29862, -400, -1146, -666, -299670, -447580, -373170
29882, -377, -1048, -624, -298270, -508830, -353990
29902, -368, -1057, -636, -294280, -547470, -343770
29922, -393, -1205, -728, -329980, -568890, -319200
29942, -431, -1413, -841, -367360, -582750, -284900
29962, -482, -1617, -983, -356300, -613830, -247240
29982, -446, -1451, -880, -316820, -672280, -199710
30002, -420, -1268, -765, -225680, -715890, -182140
30022, -439, -1448, -1029, -191240, -724850, -175350
30042, -299, -991, -543, -163730, -674380, -193270
30062, -417, -1111, -689, -97370, -562380, -273420
30082, -389, -1121, -766, -37310, -748440, -105280
30102, -297, -1035, -709, 48090, -865620, -10290
30122, -236, -919, -590, -6440, -676410, -109970
30142, -222, -870, -516, -58940, -465220, -193900
30162, -265, -919, -547, -111160, -311500, -217420
30182, -234, -824, -498, -76160, -281610, -182420
30202, -163, -711, -412, 78190, -328300, -154070
30222, -162, -727, -439, 128730, -321160, -125510
30242, -151, -675, -407, 80780, -253890, -72870
30262, -130, -577, -327, 79030, -168000, -38360
30282, -133, -545, -303, 60410, -56350, -28630
30302, -146, -557, -328, -2870, 42000, 2660
30322, -142, -539, -344, -29120, 80710, 66150
30342, -146, -523, -356, -2100, 115850, 111160
30362, -163, -500, -341, 13440, 203910, 123410
30382, -178, -474, -331, 24430, 306180, 134190
30402, -191, -461, -332, 58940, 365400, 171360
30422, -230, -517, -387, 84280, 404600, 217630
30442, -272, -623, -458, 80570, 455490, 250810
30462, -326, -746, -564, 80080, 519680, 257810
30482, -384, -849, -637, 108850, 595140, 236250
30502, -427, -981, -687, 163660, 698740, 178920
30522, -462, -1170, -762, 198800, 808220, 123550
30542, -459, -1322, -813, 194110, 864150, 123270
30562, -456, -1381, -866, 198450, 826560, 181440
30582, -443, -1282, -854, 204820, 735560, 262570
30602, -408, -1112, -763, 210350, 692160, 295330
30622, -363, -981, -656, 270760, 669620, 299390
30642, -356, -1006, -677, 337330, 615650, 331450
30662, -393, -1171, -788, 362530, 534940, 397040
30682, -412, -1264, -804, 345870, 507360, 432040
30702, -424, -1356, -779, 325150, 560140, 400820
30722, -419, -1382, -736, 287490, 596330, 382550
30742, -428, -1411, -761, 196840, 572040, 406000
30762, -417, -1383, -737, 82880, 499590, 450450
30782, -400, -1341, -710, 21840, 421120, 469490
30802, -384, -1308, -696, 11900, 362950, 450870
30822, -348, -1202, -624, -7140, 336000, 404110
30842, -328, -1121, -567, 840, 316680, 343630
30862, -312, -1053, -517, -21000, 273910, 253330
30882, -310, -1029, -507, -80990, 265440, 209860
30902, -310, -1009, -480, -134680, 247100, 166250
30922, -291, -964, -463, -137830, 182210, 137970
30942, -285, -935, -460, -124250, 106540, 117320
30962, -261, -846, -412, -73850, 30800, 92190
30982, -210, -705, -332, -5670, -45710, 69580
31002, -222, -696, -351, -43680, -59710, 42840
31022, -226, -691, -361, -91420, -50260, 8750
31042, -210, -630, -318, -84280, -41440, -48720
31062, -208, -581, -271, -83230, -40320, -96810
31082, -212, -544, -254, -91210, -81620, -110460
31102, -211, -525, -277, -76440, -178080, -92610
31122, -222, -566, -333, -59640, -270060, -72520
31142, -235, -609, -377, -41440, -301350, -93170
31162, -219, -566, -351, 6230, -286300, -160510
31182, -216, -549, -315, 27370, -242130, -238210
31202, -238, -593, -323, -8820, -202090, -284830
31222, -259, -668, -357, -41580, -206220, -301000
31242, -286, -795, -424, -59850, -243110, -301420
31262, -344, -990, -538, -76230, -271740, -312340
31282, -376, -1144, -604, -77000, -275380, -359870
31302, -408, -1312, -672, -56910, -294700, -408870
31322, -417, -1392, -684, -63700, -348530, -422170
31342, -418, -1394, -715, -143920, -404950, -414890
31362, -458, -1435, -865, -295260, -467530, -371490
31382, -430, -1252, -758, -354270, -516670, -347760
31402, -386, -1073, -645, -272650, -560070, -360220
31422, -348, -1005, -625, -262150, -589680, -353080
31442, -375, -1113, -702, -349790, -578690, -329490
31462, -431, -1354, -867, -398440, -597940, -269780
31482, -435, -1469, -898, -337190, -640920, -222950
31502, -425, -1431, -847, -233310, -659050, -217840
31522, -410, -1346, -839, -180390, -687120, -191590
31542, -383, -1217, -775, -190470, -700420, -152880
31562, -362, -1117, -724, -169820, -690900, -129010
31582, -330, -1040, -688, -115290, -682010, -107940
31602, -292, -958, -628, -56770, -652330, -104020
31622, -249, -872, -560, -10290, -585620, -125580
31642, -225, -839, -522, -1330, -495880, -146510
31662, -220, -845, -510, -15750, -403480, -148890
31682, -214, -856, -501, -12390, -331450, -134260
31702, -204, -854, -495, 12880, -284270, -107520
31722, -186, -814, -465, 43190, -244510, -75950
31742, -168, -759, -438, 59500, -190120, -48580
31762, -155, -694, -402, 60480, -121590, -20720
31782, -146, -625, -365, 50400, -39130, 5460
31802, -142, -562, -333, 36120, 45640, 32550
31822, -144, -516, -323, 24500, 113890, 70630
31842, -155, -493, -328, 16660, 168210, 116130
31862, -168, -473, -330, 17710, 224700, 153860
31882, -177, -455, -334, 35210, 286510, 177170
31902, -194, -448, -346, 63910, 349300, 192850
31922, -225, -487, -387, 89250, 414540, 206640
31942, -265, -557, -447, 107030, 488390, 211470
31962, -318, -673, -527, 131320, 569450, 201530
31982, -372, -832, -623, 169470, 648060, 183540
32002, -433, -1060, -742, 212450, 718060, 168560
32022, -479, -1318, -853, 241150, 779450, 160720
32042, -473, -1440, -886, 245700, 817740, 167020
32062, -436, -1331, -835, 240310, 794360, 210070
32082, -401, -1129, -750, 240940, 710290, 288610
32102, -369, -950, -656, 250810, 638610, 350280
32122, -348, -873, -604, 270060, 600110, 381850
32142, -348, -923, -627, 296520, 554470, 418390
32162, -376, -1088, -719, 314020, 509670, 455350
32182, -418, -1317, -818, 311570, 502320, 463610
32202, -437, -1447, -807, 297500, 537390, 436590
32222, -452, -1517, -804, 250810, 574910, 409710
32242, -451, -1475, -786, 134750, 566930, 419090
32262, -412, -1334, -703, 4060, 518910, 436450
32282, -379, -1214, -627, -57400, 455840, 423150
32302, -355, -1142, -596, -69860, 374500, 404460
32322, -337, -1122, -599, -63420, 299880, 378210
32342, -331, -1114, -581, -47530, 265580, 326550
32362, -324, -1116, -555, -28910, 270340, 251160
32382, -321, -1099, -514, -29890, 287140, 173320
32402, -306, -1050, -481, -74130, 288540, 114380
32422, -298, -1013, -478, -125930, 237510, 91280
32442, -286, -962, -468, -147980, 138040, 95830
32462, -265, -877, -429, -133980, 41370, 88760
32482, -237, -774, -380, -97720, -28630, 59710
32502, -219, -684, -339, -70980, -73220, 25200
32522, -210, -616, -307, -72450, -95690, -7700
32542, -198, -563, -287, -86520, -108570, -36890
32562, -206, -551, -279, -105560, -117040, -66990
32582, -214, -537, -276, -128590, -124950, -95760
32602, -214, -518, -286, -122850, -158900, -116900
32622, -217, -520, -312, -40530, -288470, -133910
32642, -219, -529, -330, -12390, -321860, -154140
32662, -220, -542, -340, 1470, -313880, -199430
32682, -234, -574, -345, -3850, -281960, -252700
32702, -264, -658, -371, -25550, -247730, -302400
32722, -284, -749, -395, -42210, -238840, -339850
32742, -325, -924, -483, -51730, -278950, -344960
32762, -381, -1150, -628, -62510, -349160, -330260
32782, -410, -1289, -699, -64470, -391510, -349860
32802, -398, -1296, -656, -97930, -380380, -411320
32822, -418, -1338, -717, -195580, -373870, -441140
32842, -432, -1272, -723, -233590, -456540, -403970
32862, -397, -1111, -660, -222810, -572320, -350350
32882, -366, -1013, -644, -293440, -599760, -330260
32902, -362, -1012, -659, -380730, -573440, -321090
32922, -368, -1093, -703, -384650, -565740, -304780
32942, -375, -1178, -707, -332640, -570010, -290920
32962, -419, -1363, -806, -292040, -591640, -260680
32982, -447, -1532, -934, -263130, -652330, -199920
33002, -424, -1487, -900, -217770, -681380, -174580
33022, -409, -1334, -803, -163030, -681030, -166670
33042, -400, -1232, -777, -134470, -709870, -123830
33062, -360, -1141, -754, -108570, -732410, -84210
33082, -300, -1034, -678, -67620, -693770, -87080
33102, -276, -985, -625, -49210, -579740, -132720
33122, -266, -954, -583, -38220, -465290, -170590
33142, -254, -932, -558, 8120, -413910, -172690
33162, -230, -899, -527, 54950, -392700, -155050
33182, -208, -870, -507, 66360, -357770, -129990
33202, -192, -827, -472, 53410, -302540, -100870
33222, -183, -782, -451, 38570, -238000, -69930
33242, -166, -705, -410, 31080, -169330, -44450
33262, -151, -642, -374, 30660, -100520, -22540
33282, -139, -576, -347, 32340, -32480, 2100
33302, -141, -541, -336, 28980, 37800, 31780
33322, -141, -503, -322, 32620, 108220, 63420
33342, -149, -480, -311, 50050, 172620, 94430
33362, -157, -455, -307, 65730, 231770, 127120
33382, -174, -469, -326, 72240, 289450, 160790
33402, -204, -508, -366, 70280, 349160, 189980
33422, -236, -565, -413, 75670, 417130, 201880
33442, -276, -634, -465, 88200, 496790, 195300
33462, -318, -728, -528, 109130, 584220, 174160
33482, -359, -850, -594, 137270, 661710, 154840
33502, -400, -1025, -676, 165480, 717010, 149310
33522, -428, -1187, -751, 185780, 745850, 161560
33542, -453, -1323, -841, 191800, 745220, 189490
33562, -443, -1292, -834, 198030, 725410, 218190
33582, -404, -1149, -754, 234430, 702240, 233590
33602, -368, -1041, -687, 287350, 659750, 260400
33622, -361, -1025, -676, 324240, 595840, 312900
33642, -377, -1089, -717, 325010, 550200, 361130
33662, -388, -1183, -755, 313600, 537530, 381850
33682, -398, -1281, -764, 313740, 538860, 382340
33702, -400, -1364, -756, 298130, 538020, 381990
33722, -409, -1427, -769, 243320, 511700, 401240
33742, -410, -1402, -755, 156520, 461720, 434490
33762, -402, -1354, -725, 76370, 416710, 448910
33782, -383, -1291, -678, 29540, 384510, 432880
33802, -358, -1219, -631, 12740, 352240, 398930
33822, -340, -1162, -593, 11130, 307650, 367150
33842, -326, -1125, -571, 3150, 265230, 337260
33862, -325, -1117, -568, -25410, 246400, 296800
33882, -316, -1090, -537, -66710, 247100, 244020
33902, -299, -1031, -490, -91980, 242970, 185290
33922, -282, -960, -450, -92540, 197890, 148750
33942, -262, -877, -423, -81970, 116550, 138110
33962, -249, -819, -405, -75880, 41510, 130200
33982, -233, -752, -369, -75530, -910, 105350
34002, -222, -692, -343, -80990, -11480, 60830
34022, -215, -645, -319, -88200, -18760, 17710
34042, -207, -595, -298, -93100, -41300, -9800
34062, -205, -564, -290, -88900, -78960, -26320
34082, -206, -553, -293, -82600, -117250, -42980
34102, -205, -537, -297, -72380, -152530, -63140
34122, -204, -523, -296, -48650, -186970, -87430
34142, -207, -521, -302, -25200, -209300, -117950
34162, -212, -548, -321, -9940, -222670, -147840
34182, -228, -603, -349, -9380, -223930, -178640
34202, -260, -696, -387, -18130, -211680, -214480
34222, -283, -784, -417, -23870, -194600, -257530
34242, -313, -899, -460, -19810, -185710, -303590
34262, -344, -1069, -536, -9170, -204260, -334180
34282, -385, -1264, -636, -10920, -247100, -349230
34302, -413, -1412, -717, -43120, -300230, -353710
34322, -413, -1397, -721, -99190, -340900, -366170
34342, -411, -1287, -700, -170030, -367570, -384440
34362, -393, -1170, -672, -226310, -474110, -359170
34382, -373, -1087, -641, -294910, -488110, -363160
34402, -365, -1061, -627, -319690, -484470, -371770
34422, -371, -1083, -650, -325920, -512540, -349370
34442, -391, -1179, -718, -318710, -573510, -294140
34462, -410, -1320, -802, -310940, -624470, -238770
34482, -424, -1460, -884, -308420, -639730, -204470
34502, -423, -1490, -896, -283850, -636160, -188300
34522, -402, -1354, -816, -225260, -643510, -172620
34542, -389, -1225, -759, -178220, -667940, -138110
34562, -365, -1137, -731, -142800, -686420, -101570
34582, -329, -1056, -689, -94920, -669760, -91840
34602, -283, -960, -608, -45430, -610960, -110390
34622, -253, -902, -553, -16730, -532490, -131600
34642, -242, -901, -543, -18970, -463190, -129290
34662, -234, -914, -548, -18340, -410410, -108920
34682, -214, -876, -518, 5740, -354970, -96040
34702, -193, -833, -490, 28140, -285600, -90160
34722, -176, -758, -437, 36820, -216580, -72030
34742, -160, -695, -399, 40460, -156380, -41510
34762, -146, -632, -373, 42350, -101220, -3010
34782, -137, -571, -344, 44170, -39970, 32760
34802, -136, -534, -332, 42070, 31430, 64470
34822, -141, -501, -326, 38920, 109900, 92890
34842, -155, -497, -338, 39690, 187740, 122010
34862, -174, -498, -353, 50750, 268380, 142730
34882, -202, -515, -375, 63910, 356370, 150150
34902, -230, -543, -403, 75880, 445270, 150500
34922, -260, -597, -436, 93800, 522340, 153160
34942, -296, -689, -501, 115360, 579180, 166670
34962, -344, -838, -596, 140770, 626220, 181510
34982, -395, -991, -687, 166670, 682080, 181160
35002, -421, -1118, -741, 199640, 737170, 170240
35022, -441, -1237, -805, 229810, 755650, 184170
35042, -426, -1208, -797, 246400, 737240, 220780
35062, -393, -1094, -736, 277270, 701960, 257740
35082, -382, -1021, -704, 302050, 657790, 305900
35102, -380, -1004, -685, 306810, 626150, 350910
35122, -384, -1060, -696, 306040, 604800, 383040
35142, -386, -1147, -716, 303660, 577780, 410900
35162, -403, -1272, -762, 296240, 539630, 441630
35182, -426, -1403, -815, 260820, 516180, 460670
35202, -439, -1483, -831, 205730, 511490, 459690
35222, -438, -1462, -783, 141120, 511350, 445410
35242, -420, -1379, -724, 63980, 495740, 431200
35262, -390, -1279, -666, -4480, 442330, 426440
35282, -369, -1224, -640, -43400, 373240, 413210
35302, -355, -1194, -625, -55090, 316470, 382620
35322, -344, -1165, -598, -56070, 289660, 329350
35342, -328, -1118, -554, -59500, 287630, 258370
35362, -315, -1077, -519, -66220, 277620, 194180
35382, -302, -1029, -480, -78750, 243180, 150010
35402, -289, -991, -456, -97790, 191380, 118790
35422, -283, -963, -452, -117110, 125090, 98910
35442, -274, -917, -440, -124880, 52150, 84560
35462, -258, -852, -423, -116200, -16170, 68040
35482, -239, -762, -387, -102480, -65380, 42000
35502, -227, -683, -343, -96950, -80360, -2520
35522, -208, -597, -288, -90300, -84630, -50960
35542, -204, -549, -274, -84350, -107800, -82950
35562, -211, -530, -282, -89600, -157570, -87360
35582, -203, -490, -272, -96880, -210420, -88340
35602, -200, -473, -282, -95200, -248570, -104860
35622, -199, -458, -295, -83790, -280910, -120680
35642, -195, -439, -289, -63700, -298480, -142660
35662, -204, -453, -292, -48160, -285390, -185780
35682, -225, -511, -318, -39270, -260610, -233870
35702, -255, -614, -360, -27440, -245280, -275660
35722, -286, -755, -411, -13090, -235830, -317870
35742, -331, -975, -504, -12460, -224980, -360290
35762, -382, -1270, -624, -30240, -222880, -393820
35782, -457, -1664, -837, -51590, -258510, -405580
35802, -497, -1849, -951, -92960, -333480, -392070
35822, -470, -1583, -854, -156940, -405930, -384860
35842, -424, -1229, -727, -228130, -472360, -377300
35862, -369, -955, -607, -285740, -540750, -353640
35882, -331, -817, -544, -315770, -575330, -341110
35902, -329, -827, -564, -352310, -572040, -334390
35922, -350, -951, -627, -375410, -566930, -315000
35942, -376, -1155, -715, -357070, -580440, -282870
35962, -423, -1474, -858, -305760, -606760, -247870
35982, -482, -1830, -1062, -264950, -624470, -217490
36002, -490, -1848, -1089, -243880, -639240, -192500
36022, -432, -1470, -881, -201250, -668780, -169400
36042, -389, -1175, -754, -132230, -699020, -155120
36062, -344, -1016, -697, -91000, -736190, -118650
36082, -288, -899, -626, -63420, -747810, -86030
36102, -242, -814, -548, -24780, -690060, -98840
36122, -220, -776, -488, 350, -458080, -171640
36142, -221, -817, -495, -7840, -379750, -161630
36162, -218, -864, -513, 630, -327530, -137620
36182, -206, -877, -513, 32550, -276430, -120330
36202, -186, -837, -477, 62370, -213640, -105420
36222, -173, -780, -434, 69090, -150150, -74550
36242, -162, -722, -407, 56980, -96880, -25690
36262, -154, -658, -382, 45850, -44100, 21140
36282, -144, -589, -356, 38500, 21630, 56070
36302, -141, -536, -336, 34370, 97090, 84910
36322, -144, -488, -321, 29470, 173390, 116060
36342, -159, -471, -327, 31080, 246540, 147630
36362, -173, -448, -330, 42770, 316610, 173460
36382, -194, -438, -336, 61390, 382970, 193690
36402, -213, -446, -355, 86030, 443100, 210980
36422, -243, -492, -402, 108780, 500430, 224420
36442, -285, -569, -468, 128520, 567280, 224210
36462, -343, -691, -558, 151480, 649670, 206360
36482, -403, -853, -662, 186690, 740180, 176540
36502, -458, -1094, -779, 230510, 816270, 155610
36522, -502, -1415, -894, 257740, 856520, 162890
36542, -510, -1662, -1003, 248850, 836850, 209230
36562, -462, -1491, -939, 234150, 750400, 287000
36582, -399, -1117, -764, 262360, 658770, 351750
36602, -360, -892, -633, 287210, 614040, 386120
36622, -340, -818, -585, 298480, 579880, 420070
36642, -348, -885, -618, 300510, 535290, 465150
36662, -375, -1062, -715, 294630, 507710, 495040
36682, -430, -1314, -838, 290150, 521150, 487480
36702, -463, -1526, -865, 264670, 577710, 443800
36722, -471, -1627, -841, 192710, 614670, 410970
36742, -466, -1568, -826, 58030, 569240, 433860
36762, -429, -1394, -748, -58660, 482580, 455000
36782, -387, -1232, -638, -104090, 414400, 426160
36802, -352, -1118, -582, -103670, 358470, 375200
36822, -330, -1081, -564, -82180, 299740, 329560
36842, -322, -1085, -560, -55300, 257250, 278810
36862, -322, -1100, -546, -37940, 246330, 212170
36882, -314, -1095, -512, -50400, 262150, 133350
36902, -306, -1075, -480, -93100, 262990, 69650
36922, -302, -1046, -475, -135730, 200200, 51100
36942, -291, -988, -473, -147490, 84910, 61740
36962, -260, -864, -420, -131110, -20160, 58380
36982, -236, -740, -368, -99050, -88760, 32970
37002, -213, -630, -313, -87640, -119560, -3360
37022, -194, -547, -286, -94430, -132020, -39480
37042, -194, -514, -272, -110810, -140350, -68950
37062, -195, -478, -258, -128100, -152180, -91490
37082, -193, -439, -238, -123130, -175210, -117600
37102, -191, -417, -243, -101780, -214480, -139300
37122, -204, -427, -268, -79030, -266630, -147630
37142, -213, -453, -300, -52780, -309750, -161840
37162, -212, -459, -313, -20720, -329700, -195650
37182, -230, -508, -332, 5670, -325500, -241080
37202, -255, -587, -351, 5530, -292810, -295470
37222, -291, -734, -411, -5880, -255990, -351540
37242, -338, -992, -508, -21210, -242900, -393120
37262, -404, -1301, -658, -45360, -265510, -409010
37282, -467, -1587, -837, -81410, -321790, -404110
37302, -484, -1624, -872, -118160, -397460, -397950
37322, -440, -1376, -744, -143850, -462490, -409570
37342, -415, -1141, -675, -205590, -501970, -421890
37362, -392, -991, -656, -300370, -563430, -383880
37382, -367, -925, -642, -362250, -615790, -338660
37402, -361, -986, -664, -378910, -621530, -322630
37422, -384, -1163, -732, -372050, -595770, -325640
37442, -420, -1392, -845, -343000, -583100, -319410
37462, -469, -1615, -964, -294980, -614530, -284480
37482, -485, -1653, -1006, -255150, -674590, -228760
37502, -460, -1486, -931, -210840, -734930, -179270
37522, -410, -1259, -821, -146580, -780990, -143570
37542, -354, -1077, -721, -106960, -790160, -123620
37562, -320, -989, -675, -97510, -746760, -126770
37582, -298, -966, -657, -90860, -679070, -133210
37602, -273, -940, -610, -49420, -603960, -149310
37622, -252, -928, -567, 11270, -512610, -187810
37642, -234, -934, -543, 51030, -429590, -212170
37662, -224, -945, -542, 59290, -374010, -198310
37682, -211, -915, -530, 42630, -335370, -155050
37702, -190, -838, -487, 33460, -296240, -107660
37722, -169, -752, -439, 36330, -238560, -75740
37742, -150, -668, -397, 43540, -167860, -51660
37762, -137, -600, -367, 46270, -93100, -25130
37782, -130, -530, -330, 40530, -10220, 4690
37802, -131, -474, -308, 39620, 76790, 33810
37822, -134, -426, -288, 42560, 154840, 70420
37842, -146, -405, -291, 50190, 217420, 117670
37862, -164, -401, -310, 58660, 269990, 169610
37882, -196, -422, -347, 64820, 395290, 239750
37902, -226, -463, -392, 82390, 473270, 246470
37922, -269, -515, -441, 111020, 559720, 235970
37942, -317, -599, -514, 151410, 647920, 216650
37962, -372, -730, -600, 194950, 734860, 196980
37982, -433, -941, -716, 227080, 813260, 188370
38002, -496, -1229, -847, 241430, 871080, 195930
38022, -527, -1482, -951, 236320, 888300, 221060
38042, -508, -1488, -969, 227220, 846370, 269430
38062, -447, -1223, -836, 252980, 771750, 324170
38082, -385, -958, -682, 302400, 696710, 378000
38102, -361, -843, -615, 321160, 631610, 439250
38122, -373, -871, -642, 305830, 586390, 494900
38142, -397, -993, -716, 292110, 576170, 514220
38162, -425, -1158, -781, 302890, 595840, 494620
38182, -455, -1372, -820, 304640, 624680, 466620
38202, -486, -1570, -855, 238840, 637280, 458710
38222, -503, -1611, -881, 83650, 622650, 469420
38242, -466, -1462, -801, -53060, 584010, 459410
38262, -413, -1265, -668, -88970, 519750, 420630
38282, -369, -1128, -583, -83370, 436870, 383040
38302, -348, -1070, -562, -77490, 352030, 354830
38322, -335, -1058, -566, -70070, 300790, 309190
38342, -329, -1068, -555, -53480, 292460, 231980
38362, -334, -1091, -538, -53480, 318430, 134330
38382, -311, -1036, -445, -63280, 330890, 47110
38402, -294, -1008, -428, -69790, 257180, 21000
38422, -300, -1005, -468, -108220, 120960, 52290
38442, -273, -897, -425, -119210, 7700, 55440
38462, -245, -782, -379, -96530, -60620, 20300
38482, -229, -689, -335, -103390, -95690, -15890
38502, -215, -618, -312, -124180, -117180, -49560
38522, -209, -566, -296, -135450, -142590, -77350
38542, -213, -534, -289, -136010, -170380, -100450
38562, -209, -488, -263, -120400, -194390, -133840
38582, -212, -456, -250, -94220, -225610, -169960
38602, -223, -470, -282, -72590, -281610, -183750
38622, -245, -528, -334, -54530, -348880, -184030
38642, -259, -587, -378, -28000, -393750, -204400
38662, -277, -657, -407, -5600, -399490, -252630
38682, -294, -736, -430, -8960, -376250, -311080
38702, -318, -837, -465, -36680, -350000, -363230
38722, -349, -973, -535, -77420, -351750, -389060
38742, -394, -1122, -625, -108500, -392770, -388150
38762, -428, -1220, -698, -128310, -444360, -389550
