T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
24377, -660, -1120, -495, -159320, 99120, -58030
24397, -708, -1217, -543, -162750, 93100, -44730
24417, -701, -1214, -545, -145040, 62020, -30030
24437, -650, -1124, -502, -127680, 31220, -16730
24457, -608, -1040, -463, -130060, 26600, -7350
24477, -584, -998, -445, -144060, 43330, -5040
24497, -590, -1009, -455, -153370, 64470, -4410
24517, -629, -1081, -491, -162120, 92190, -7000
24537, -692, -1194, -541, -172760, 126140, -14490
24557, -754, -1316, -601, -172480, 145530, -21000
24577, -793, -1398, -641, -157360, 137060, -21770
24597, -782, -1380, -633, -137690, 111930, -15820
24617, -732, -1282, -585, -132230, 93450, -10220
24637, -683, -1180, -537, -144410, 89110, -4830
24657, -633, -1081, -493, -151900, 85470, 350
24677, -606, -1019, -456, -144900, 79450, 490
24697, -560, -938, -407, -132020, 75600, -3430
24717, -583, -962, -429, -124670, 76300, -8750
24737, -564, -940, -429, -138250, 80150, -2730
24757, -530, -874, -380, -96600, 53130, -4200
24777, -492, -813, -350, -48230, 35280, -12880
24797, -477, -777, -335, -62370, 46830, -11970
24817, -466, -730, -307, -96950, 63980, 5600
24837, -466, -709, -309, -113540, 59920, 28350
24857, -428, -643, -275, -94570, 30660, 39760
24877, -388, -589, -259, -36260, -8540, 28420
24897, -354, -528, -226, 11690, -31990, 12740
24917, -344, -507, -212, 30240, -23380, -1960
24937, -346, -501, -207, 18900, -420, -2940
24957, -364, -523, -221, -280, 17080, 7070
24977, -381, -559, -246, -2100, 13930, 20440
24997, -407, -605, -270, 18480, -3010, 23450
25017, -438, -666, -300, 52150, -14350, 9730
25037, -476, -746, -329, 78470, -10780, -14420
25057, -522, -844, -372, 95200, -9240, -30100
25077, -576, -962, -435, 106750, -28140, -23380
25097, -646, -1096, -511, 105980, -56560, -2380
25117, -691, -1178, -554, 93730, -71610, 12250
25137, -703, -1191, -549, 80220, -69300, 8330
25157, -678, -1148, -534, 78260, -74900, -2800
25177, -643, -1078, -512, 89250, -114590, -560
25197, -615, -1021, -493, 113750, -173950, 9380
25217, -604, -998, -487, 127400, -205870, 6790
25237, -609, -1002, -478, 123060, -195090, -19180
25257, -631, -1046, -492, 112700, -170940, -50540
25277, -668, -1111, -523, 95340, -155400, -69440
25297, -719, -1200, -586, 67620, -182070, -71680
25317, -758, -1268, -619, 72730, -203980, -85190
25337, -750, -1248, -609, 88270, -223930, -111720
25357, -697, -1159, -555, 85540, -236110, -131810
25377, -644, -1053, -501, 51730, -240240, -133980
25397, -605, -968, -467, 19110, -243950, -129360
25417, -570, -895, -435, 8820, -249830, -131950
25437, -541, -845, -413, 16380, -251720, -145250
25457, -516, -808, -390, 19320, -241430, -161980
25477, -498, -791, -376, 2660, -215180, -172480
25497, -491, -780, -362, -26670, -185150, -169750
25517, -486, -777, -360, -53200, -163800, -154000
25537, -479, -767, -355, -66360, -155470, -132580
25557, -465, -741, -343, -62090, -154770, -115360
25577, -440, -701, -322, -49350, -153090, -103040
25597, -412, -656, -298, -37310, -146020, -91560
25617, -379, -607, -273, -30450, -131600, -77910
25637, -351, -561, -247, -29960, -110530, -59920
25657, -332, -526, -234, -35980, -85120, -34510
25677, -325, -513, -226, -43750, -59430, -3150
25697, -329, -519, -230, -45780, -35280, 28280
25717, -336, -533, -238, -37800, -11410, 52430
25737, -353, -561, -252, -22470, 14350, 69440
25757, -384, -625, -278, -7350, 41020, 86310
25777, -438, -727, -332, 1540, 67900, 106960
25797, -515, -869, -408, 3570, 99960, 125090
25817, -604, -1034, -483, -910, 142800, 132650
25837, -683, -1184, -552, -12530, 185570, 136920
25857, -717, -1246, -581, -22820, 200830, 154000
25877, -692, -1198, -562, -16380, 178080, 188440
25897, -631, -1084, -519, 5250, 144200, 222180
25917, -585, -983, -474, 24570, 141750, 235130
25937, -571, -936, -457, 22680, 183750, 230440
25957, -603, -962, -478, 2940, 246190, 218540
25977, -664, -1067, -527, -16100, 309120, 201320
25997, -736, -1200, -587, -21000, 355880, 179060
26017, -805, -1333, -642, -11060, 378770, 159110
26037, -860, -1436, -688, -1400, 373870, 154910
26057, -851, -1426, -695, -3010, 349790, 165270
26077, -781, -1283, -623, -1400, 328370, 161490
26097, -692, -1106, -524, 11970, 328580, 127470
26117, -621, -967, -442, 27720, 336700, 86030
26137, -578, -883, -392, 37870, 331800, 63770
26157, -554, -849, -385, 40320, 311150, 61320
26177, -581, -880, -400, 37380, 294490, 58940
26197, -581, -898, -413, 25760, 293370, 44940
26217, -585, -901, -406, 55720, 271670, 19670
26237, -553, -861, -381, 89250, 247310, -1120
26257, -533, -826, -349, 91910, 234080, -17010
26277, -509, -787, -331, 68670, 218680, -8890
26297, -481, -728, -299, 47110, 186550, 11830
26317, -441, -657, -270, 50400, 139580, 29190
26337, -400, -585, -237, 62860, 90300, 41580
26357, -371, -529, -212, 64820, 61180, 46760
26377, -355, -497, -202, 54320, 49140, 50260
26397, -344, -477, -191, 41930, 43960, 49910
26417, -351, -494, -199, 33600, 40810, 44310
26437, -371, -532, -217, 28140, 34300, 38010
26457, -393, -579, -235, 28070, 24290, 32060
26477, -418, -635, -258, 26110, 15470, 29050
26497, -459, -718, -294, 15750, 3640, 38220
26517, -526, -845, -363, -2660, -17850, 64260
26537, -614, -1016, -466, -24920, -43680, 94360
26557, -684, -1161, -532, -36960, -58170, 102760
26577, -697, -1202, -538, -30730, -55720, 78470
26597, -672, -1142, -501, -15260, -74830, 64680
26617, -628, -1055, -477, -14420, -125090, 89110
26637, -618, -1019, -475, -35070, -173600, 126280
26657, -614, -1016, -481, -45360, -201460, 145670
26677, -617, -1032, -481, -37450, -206640, 133140
26697, -636, -1084, -508, -19320, -199710, 103740
26717, -689, -1173, -552, -12110, -197890, 84910
26737, -742, -1267, -595, -26250, -189140, 74130
26757, -774, -1322, -629, -39340, -185850, 62230
26777, -761, -1288, -609, -25900, -215530, 54040
26797, -711, -1193, -576, -910, -264670, 53480
26817, -656, -1072, -520, 10430, -309050, 56910
26837, -596, -960, -464, 2240, -318290, 45780
26857, -568, -897, -432, -10150, -305270, 21700
26877, -557, -871, -417, -10500, -297990, 0
26897, -554, -871, -420, -8330, -294980, -17640
26917, -557, -878, -421, -11060, -287070, -35630
26937, -557, -880, -416, -16170, -273770, -54740
26957, -542, -851, -397, -26180, -253190, -74060
26977, -517, -804, -371, -33180, -242270, -85190
26997, -490, -752, -349, -34930, -246330, -84140
27017, -458, -699, -327, -41580, -250390, -77350
27037, -427, -643, -301, -47950, -248850, -71120
27057, -391, -585, -268, -51380, -222810, -70280
27077, -364, -544, -248, -60200, -196420, -68600
27097, -345, -519, -232, -71540, -166740, -60830
27117, -337, -513, -228, -86380, -133910, -47040
27137, -339, -522, -229, -99890, -99120, -31080
27157, -351, -548, -240, -108290, -66360, -14140
27177, -373, -590, -258, -110600, -37100, 2800
27197, -406, -655, -290, -107940, -11410, 18690
27217, -445, -737, -328, -100030, 13230, 29750
27237, -491, -827, -372, -90580, 40810, 35210
27257, -538, -925, -419, -88270, 70840, 42980
27277, -593, -1029, -465, -93310, 97580, 58940
27297, -632, -1098, -503, -98000, 110600, 83020
27317, -645, -1124, -522, -94150, 111160, 106190
27337, -628, -1091, -505, -79730, 114100, 119490
27357, -614, -1057, -490, -70070, 129080, 125930
27377, -616, -1047, -488, -74480, 155820, 131600
27397, -632, -1070, -506, -77980, 186340, 132020
27417, -658, -1109, -520, -74830, 219520, 123060
27437, -687, -1156, -543, -70980, 250530, 109690
27457, -723, -1219, -570, -66290, 269920, 101850
27477, -765, -1298, -608, -64120, 275310, 100310
27497, -793, -1350, -639, -55860, 270550, 95060
27517, -780, -1325, -620, -43680, 266560, 81620
27537, -736, -1236, -568, -40390, 269990, 63140
27557, -690, -1140, -515, -41230, 263760, 52430
27577, -652, -1073, -490, -38640, 244650, 49770
27597, -623, -1011, -451, -30590, 226310, 42280
27617, -611, -994, -449, -33250, 224280, 28140
27637, -591, -953, -422, -15050, 211190, 10290
27657, -566, -913, -402, 9870, 189210, -140
27677, -546, -873, -378, 5670, 187530, -13440
27697, -528, -837, -356, -6090, 187390, -20300
27717, -509, -794, -338, -5320, 168700, -16520
27737, -472, -730, -299, 1750, 137550, -9940
27757, -438, -670, -276, 18410, 93870, 2870
27777, -413, -620, -254, 18480, 59150, 21280
27797, -396, -584, -247, 9660, 43540, 32270
27817, -378, -546, -228, 12180, 34020, 32060
27837, -363, -518, -213, 18060, 32830, 20160
27857, -345, -487, -193, 21420, 29470, 10080
27877, -333, -469, -187, 27370, 14770, 11760
27897, -345, -487, -197, 27930, -7490, 26810
27917, -364, -521, -213, 23940, -27160, 43120
27937, -416, -626, -274, 19320, -44520, 54180
27957, -453, -709, -307, 22750, -56000, 53130
27977, -531, -868, -388, 27510, -54250, 40040
27997, -603, -1011, -457, 25830, -60830, 39830
28017, -686, -1172, -532, 30030, -71820, 38710
28037, -747, -1294, -602, 14070, -77700, 37450
28057, -743, -1277, -585, 12250, -112700, 45850
28077, -690, -1175, -547, 34020, -171920, 61320
28097, -625, -1043, -493, 46410, -230440, 77910
28117, -574, -946, -450, 46410, -259280, 82530
28137, -555, -898, -434, 39340, -259980, 74480
28157, -565, -920, -445, 38150, -247800, 52780
28177, -608, -1002, -477, 43960, -231000, 21070
28197, -687, -1150, -551, 45010, -214620, -9520
28217, -779, -1324, -634, 41090, -211540, -28210
28237, -842, -1438, -699, 34580, -220430, -40530
28257, -816, -1380, -673, 29050, -243530, -50680
28277, -737, -1217, -597, 34370, -280560, -59570
28297, -658, -1055, -523, 37660, -321230, -62300
28317, -595, -932, -463, 36750, -349720, -67830
28337, -551, -852, -427, 28630, -350700, -83860
28357, -521, -804, -392, 11480, -328790, -107310
28377, -511, -789, -381, -8680, -294420, -131670
28397, -511, -795, -379, -31290, -262360, -145180
28417, -512, -798, -379, -46200, -242900, -148610
28437, -503, -791, -374, -51730, -233590, -145670
28457, -484, -761, -360, -54670, -225680, -140420
28477, -455, -710, -332, -55370, -216160, -134400
28497, -422, -653, -300, -53060, -205800, -126420
28517, -386, -600, -275, -51870, -196910, -112280
28537, -354, -554, -251, -53970, -185220, -92190
28557, -336, -525, -239, -59850, -165200, -69720
28577, -331, -516, -231, -68670, -136710, -45920
28597, -330, -515, -230, -73080, -104790, -23380
28617, -334, -531, -234, -68530, -74410, -3640
28637, -349, -564, -247, -59500, -47460, 16170
28657, -379, -621, -279, -50120, -23030, 39410
28677, -423, -705, -319, -42700, 1820, 64470
28697, -484, -819, -376, -38430, 31290, 86310
28717, -552, -946, -436, -37030, 66290, 101850
28737, -614, -1070, -490, -35980, 102480, 111370
28757, -666, -1168, -541, -32480, 128030, 122710
28777, -681, -1199, -563, -29960, 134260, 145810
28797, -656, -1142, -540, -27160, 132020, 191590
28817, -614, -1048, -497, -13300, 145180, 204960
28837, -595, -999, -477, -12530, 167440, 215810
28857, -611, -1016, -494, -17990, 201110, 219450
28877, -656, -1088, -538, -24150, 249200, 207130
28897, -711, -1184, -579, -23240, 301000, 180740
28917, -772, -1294, -622, -23170, 337680, 160790
28937, -825, -1389, -671, -29610, 346780, 160300
28957, -834, -1400, -681, -30100, 332010, 167440
28977, -785, -1309, -631, -13020, 311850, 161630
28997, -724, -1186, -565, 2870, 306670, 141470
29017, -673, -1081, -507, 2520, 316960, 116410
29037, -630, -992, -457, 2240, 325010, 92260
29057, -602, -935, -429, 13650, 319270, 71820
29077, -580, -897, -409, 32130, 303450, 54880
29097, -584, -901, -406, 35560, 299600, 37870
29117, -579, -898, -401, 34860, 290920, 25340
29137, -567, -878, -390, 56490, 254450, 23800
29157, -536, -833, -368, 71330, 222180, 20370
29177, -508, -781, -339, 65450, 212450, 10920
29197, -484, -731, -310, 53620, 201530, 9100
29217, -449, -664, -273, 52780, 178150, 11830
29237, -405, -591, -231, 66150, 137130, 20300
29257, -383, -556, -230, 70770, 88340, 41790
29277, -357, -510, -208, 66010, 57400, 57540
29297, -346, -483, -194, 56770, 52570, 57820
29317, -349, -486, -195, 36750, 52430, 61670
29337, -355, -497, -203, 26880, 44380, 64190
29357, -377, -539, -224, 27020, 32130, 60410
29377, -393, -582, -241, 32900, 21210, 49420
29397, -424, -649, -266, 38920, 10710, 41020
29417, -481, -763, -322, 26040, 770, 48370
29437, -547, -892, -383, 3220, -12810, 67270
29457, -627, -1052, -467, -12950, -34440, 86800
29477, -708, -1216, -564, -26180, -62790, 106050
29497, -744, -1279, -595, -29120, -83650, 109270
29517, -707, -1213, -553, -19740, -101850, 97230
29537, -653, -1109, -505, -8120, -133980, 93660
29557, -624, -1048, -485, -3010, -180390, 112210
29577, -607, -1021, -481, -6090, -213010, 129920
29597, -614, -1030, -487, -9660, -218120, 125860
29617, -629, -1068, -506, -15260, -204960, 108640
29637, -668, -1134, -537, -13440, -194600, 86590
29657, -715, -1218, -576, -9450, -192990, 67270
29677, -756, -1296, -616, -5600, -203560, 53830
29697, -777, -1321, -634, -4900, -225120, 46200
29717, -732, -1237, -600, 2100, -259700, 44730
29737, -674, -1117, -539, 14210, -294280, 38920
29757, -618, -1007, -487, 10150, -307580, 29400
29777, -589, -938, -452, -3290, -307790, 19040
29797, -565, -892, -437, -11550, -303450, 5320
29817, -547, -859, -418, -7490, -298480, -15540
29837, -526, -831, -396, -350, -287070, -41440
29857, -519, -810, -382, -4830, -267400, -63350
29877, -507, -793, -369, -21070, -247940, -72520
29897, -497, -772, -361, -34230, -238420, -71470
29917, -470, -728, -340, -40250, -234290, -67830
29937, -441, -679, -315, -38360, -229180, -67900
29957, -410, -627, -287, -36050, -218820, -68320
29977, -383, -582, -265, -39410, -202090, -65590
29997, -359, -548, -247, -46550, -181440, -58100
30017, -341, -521, -235, -53130, -158900, -47530
30037, -328, -505, -225, -59150, -131110, -36820
30057, -327, -505, -224, -66430, -97370, -25130
30077, -328, -517, -225, -72940, -61110, -11900
30097, -344, -545, -237, -76790, -24570, 2100
30117, -372, -594, -262, -82250, 10430, 19740
30137, -419, -678, -301, -86940, 41510, 39620
30157, -476, -786, -364, -86100, 67900, 56980
30177, -547, -928, -432, -79940, 98490, 62580
30197, -621, -1074, -489, -72380, 142660, 50890
30217, -680, -1198, -532, -65590, 185500, 36890
30237, -736, -1287, -586, -72240, 202370, 51100
30257, -739, -1275, -608, -101710, 184100, 102410
30277, -680, -1167, -559, -110390, 149170, 145320
30297, -618, -1052, -489, -77000, 140490, 138250
30317, -586, -982, -446, -42490, 167440, 102340
30337, -606, -1005, -462, -39830, 208740, 80010
30357, -676, -1126, -525, -70070, 249970, 80640
30377, -756, -1271, -598, -97650, 281050, 80850
30397, -823, -1404, -647, -93380, 300440, 61320
30417, -858, -1485, -682, -69300, 304780, 32060
30437, -841, -1455, -673, -53270, 281610, 23450
30457, -756, -1294, -599, -51940, 237090, 34790
30477, -667, -1110, -496, -46340, 204820, 29330
30497, -599, -979, -425, -40600, 203070, 4550
30517, -562, -900, -384, -47880, 206150, -12040
30537, -555, -881, -380, -60060, 196000, -11830
30557, -538, -865, -384, -37240, 140980, -12880
30577, -520, -827, -363, 9380, 113540, -30170
30597, -506, -810, -346, 4620, 132370, -56000
30617, -507, -807, -336, -25620, 149940, -60690
30637, -511, -803, -336, -47320, 138950, -43540
30657, -501, -784, -332, -46060, 100240, -24920
30677, -465, -720, -303, -14840, 47740, -15540
30697, -424, -651, -271, 10570, 7840, -11200
30717, -394, -591, -243, 13440, -13230, -1960
30737, -368, -541, -220, 4480, -24150, 9380
30757, -356, -513, -214, -9800, -28000, 18690
30777, -345, -492, -210, -15890, -30100, 20860
30797, -345, -486, -207, -10220, -31990, 14770
30817, -351, -492, -208, 1470, -38080, 7350
30837, -366, -520, -215, 16520, -52780, 3500
30857, -387, -564, -236, 28770, -76720, 6930
30877, -433, -663, -289, 34720, -104090, 17570
30897, -512, -823, -384, 34720, -119840, 24220
30917, -593, -986, -457, 36400, -111510, 8750
30937, -685, -1175, -535, 37870, -87920, -22190
30957, -761, -1325, -607, 22750, -94430, -24710
30977, -797, -1373, -646, 17850, -152600, 4760
30997, -759, -1299, -635, 30380, -235550, 40740
31017, -688, -1151, -566, 50610, -286160, 39130
31037, -637, -1046, -512, 72030, -291690, 1190
31057, -605, -992, -483, 70840, -284690, -31500
31077, -629, -1029, -498, 54180, -274610, -50260
31097, -682, -1122, -549, 26950, -264320, -58590
31117, -749, -1233, -613, 12810, -259140, -76160
31137, -783, -1290, -639, 25550, -270340, -103810
31157, -773, -1270, -636, 47810, -297570, -131390
31177, -724, -1174, -588, 49350, -317380, -154280
31197, -675, -1075, -536, 26530, -322560, -168490
31217, -632, -990, -500, 2240, -324100, -176750
31237, -601, -931, -471, -11130, -326760, -184100
31257, -577, -899, -455, -18760, -324450, -192360
31277, -567, -883, -442, -35280, -305690, -203210
31297, -558, -879, -437, -56350, -272790, -216440
31317, -544, -858, -417, -70700, -243180, -224910
31337, -528, -838, -405, -77280, -224770, -222670
31357, -504, -808, -387, -83580, -219170, -203280
31377, -478, -768, -370, -86100, -220150, -174790
31397, -446, -710, -343, -84420, -217000, -146930
31417, -407, -646, -309, -78400, -203910, -126350
31437, -362, -574, -269, -70910, -181230, -109760
31457, -329, -522, -241, -65520, -153440, -90300
31477, -310, -488, -223, -61950, -124950, -62930
31497, -296, -466, -215, -54880, -97300, -31780
31517, -290, -455, -212, -41720, -69510, -2590
31537, -291, -457, -210, -23310, -40740, 21700
31557, -299, -474, -222, -910, -11060, 41860
31577, -320, -510, -238, 23310, 17780, 60550
31597, -350, -565, -263, 47110, 47600, 79030
31617, -400, -660, -307, 65030, 79310, 100940
31637, -480, -806, -378, 70280, 111930, 129500
31657, -615, -1051, -510, 61390, 144970, 163310
31677, -742, -1285, -625, 43680, 180950, 189840
31697, -788, -1385, -671, 34510, 214480, 197190
31717, -730, -1275, -598, 47320, 222950, 199290
31737, -649, -1106, -522, 65100, 201950, 224840
31757, -598, -985, -485, 63350, 174090, 273560
31777, -578, -927, -469, 50680, 177030, 306950
31797, -597, -948, -494, 44030, 219170, 304850
31817, -664, -1048, -540, 39340, 290430, 274540
31837, -761, -1219, -616, 30800, 374150, 230230
31857, -873, -1433, -711, 21140, 439600, 193480
31877, -953, -1596, -787, 14980, 458780, 183750
31897, -914, -1521, -753, 13790, 429660, 199500
31917, -813, -1316, -652, 14910, 387450, 213430
31937, -715, -1117, -544, 17080, 371630, 196070
31957, -637, -965, -461, 30030, 377370, 152460
31977, -591, -877, -415, 56280, 378280, 107100
31997, -574, -846, -395, 80360, 373240, 74130
32017, -581, -863, -407, 91140, 367990, 52570
32037, -605, -903, -418, 91490, 365610, 35980
32057, -595, -894, -403, 86100, 363090, 19110
32077, -573, -866, -373, 94360, 340060, 4900
32097, -542, -830, -360, 112490, 293650, 5530
32117, -512, -783, -345, 117530, 232820, 25550
32137, -480, -711, -303, 114520, 192080, 35560
32157, -432, -630, -259, 103740, 180040, 25830
32177, -393, -557, -218, 93100, 167370, 17010
32197, -359, -498, -193, 89740, 135730, 24640
32217, -334, -457, -177, 88130, 92890, 43610
32237, -323, -435, -169, 83580, 58240, 60970
32257, -319, -430, -172, 68880, 39620, 72520
32277, -323, -440, -174, 47740, 36120, 76370
32297, -340, -472, -189, 28910, 39270, 73640
32317, -382, -554, -227, 4550, 36190, 70140
32337, -431, -656, -275, -4970, 31920, 69790
32357, -506, -814, -351, -16590, 29680, 70770
32377, -604, -1011, -442, -33670, 30800, 73570
32397, -729, -1253, -558, -58450, 29120, 80290
32417, -829, -1455, -662, -78540, 1120, 97440
32437, -823, -1441, -665, -70840, -64540, 123830
32457, -714, -1233, -561, -52430, -128450, 142310
32477, -613, -1034, -465, -56420, -155050, 148680
32497, -560, -922, -417, -71330, -162680, 156100
32517, -552, -905, -418, -75950, -168420, 163240
32537, -580, -972, -457, -73360, -162680, 155400
32557, -638, -1088, -502, -72660, -138950, 132650
32577, -744, -1292, -619, -81830, -110180, 108290
32597, -805, -1405, -654, -77140, -105210, 91280
32617, -807, -1416, -653, -48510, -134750, 80920
32637, -756, -1307, -600, -34230, -193410, 99750
32657, -691, -1162, -537, -38710, -241150, 125370
32677, -629, -1036, -492, -47460, -268310, 141120
32697, -559, -909, -426, -41510, -265930, 124460
32717, -523, -841, -389, -37450, -238840, 92120
32737, -511, -817, -375, -40110, -213290, 66220
32757, -517, -824, -377, -35560, -198520, 45850
32777, -526, -844, -387, -29330, -191940, 31570
32797, -535, -867, -395, -21420, -188720, 19180
32817, -528, -853, -382, -20370, -179550, 9170
32837, -521, -836, -376, -29820, -169540, 4830
32857, -497, -790, -355, -35420, -170730, 9590
32877, -461, -725, -327, -29680, -174440, 11410
32897, -424, -655, -291, -25760, -168420, 7560
32917, -387, -588, -258, -24360, -152810, 1610
32937, -358, -537, -232, -27930, -131320, -1260
32957, -342, -509, -221, -35840, -106400, 350
32977, -331, -490, -215, -42560, -79450, 2030
32997, -329, -487, -213, -46340, -44660, -3220
33017, -332, -495, -215, -52710, -1120, -12950
33037, -351, -526, -224, -60130, 46620, -24500
33057, -386, -580, -244, -67690, 90790, -33810
33077, -431, -659, -278, -70350, 124880, -41510
33097, -486, -771, -332, -65940, 147700, -49420
33117, -555, -907, -393, -58730, 164640, -58660
33137, -636, -1055, -456, -56490, 183260, -68600
33157, -694, -1177, -513, -64890, 196070, -71960
33177, -718, -1219, -535, -73780, 178780, -59850
33197, -694, -1178, -528, -72660, 140910, -42000
33217, -670, -1127, -503, -67970, 111020, -39620
33237, -650, -1083, -476, -68390, 112280, -57120
33257, -645, -1078, -469, -72870, 128450, -83720
33277, -671, -1130, -495, -82880, 139650, -101010
33297, -721, -1225, -540, -98840, 146440, -108430
33317, -767, -1312, -581, -116550, 149380, -115710
33337, -783, -1344, -599, -123620, 134610, -119140
33357, -768, -1317, -594, -117320, 96600, -113890
33377, -722, -1241, -559, -111160, 55090, -107100
33397, -678, -1150, -511, -115570, 38360, -112560
33417, -633, -1065, -464, -131530, 42770, -122570
33437, -604, -1005, -439, -144620, 38990, -122640
33457, -584, -966, -426, -150010, 20580, -110740
33477, -572, -939, -416, -151690, -700, -97860
33497, -573, -940, -425, -151200, -13370, -92120
33517, -553, -898, -390, -149590, -17570, -93730
33537, -533, -873, -384, -135170, -21070, -102480
33557, -504, -824, -362, -121380, -45010, -90580
33577, -476, -761, -330, -115010, -65730, -71890
33597, -453, -701, -301, -131810, -59080, -59850
33617, -427, -644, -278, -141610, -63140, -41790
33637, -399, -589, -261, -125020, -91770, -20650
33657, -374, -543, -240, -98000, -119420, -9660
33677, -351, -505, -222, -74690, -123340, -15680
33697, -344, -489, -215, -60900, -110390, -29540
33717, -342, -491, -219, -50610, -99470, -37030
33737, -364, -527, -237, -38010, -93730, -39830
33757, -400, -590, -266, -25900, -84560, -45780
33777, -440, -669, -309, -6160, -77210, -58520
33797, -480, -756, -345, 25410, -76930, -75110
33817, -538, -873, -395, 54250, -75460, -92540
33837, -617, -1026, -474, 62650, -72310, -97440
33857, -689, -1179, -556, 66290, -87080, -85960
33877, -718, -1232, -581, 79100, -115710, -74480
33897, -695, -1178, -553, 72730, -125580, -73080
33917, -665, -1103, -528, 54040, -127190, -76720
33937, -626, -1028, -508, 62580, -159950, -71400
33957, -596, -966, -475, 92680, -197680, -78540
33977, -579, -947, -460, 118160, -200340, -111160
33997, -604, -989, -465, 111790, -172690, -145880
34017, -658, -1094, -525, 84980, -147280, -158550
34037, -731, -1226, -599, 59570, -142730, -154000
34057, -775, -1308, -637, 38220, -138950, -174580
34077, -760, -1263, -609, 39200, -143780, -195370
34097, -681, -1122, -544, 53060, -178500, -199570
34117, -608, -988, -483, 59500, -215320, -191170
34137, -555, -893, -428, 42070, -213640, -187600
34157, -526, -850, -407, 3640, -176960, -193550
34177, -529, -847, -396, -28070, -144410, -191310
34197, -539, -878, -420, -37030, -124600, -187950
34217, -550, -903, -423, -32480, -111790, -186270
34237, -551, -920, -433, -27860, -96320, -185150
34257, -540, -907, -415, -23520, -85260, -174580
34277, -519, -876, -403, -20580, -84210, -150850
34297, -480, -805, -368, -17360, -86590, -121240
34317, -436, -730, -332, -12880, -81200, -95340
34337, -394, -651, -295, -10990, -67270, -69230
34357, -365, -596, -267, -8050, -47740, -42770
34377, -348, -557, -254, -1190, -22890, -20510
34397, -335, -529, -244, 13020, 6580, -7350
34417, -323, -507, -234, 32690, 40250, 0
34437, -312, -486, -218, 54670, 71190, 11130
34457, -310, -482, -212, 71680, 91980, 39480
34477, -327, -511, -231, 76090, 105070, 87430
34497, -365, -573, -271, 68740, 124180, 136780
34517, -427, -670, -325, 59640, 160510, 166810
34537, -484, -768, -374, 59500, 210700, 171150
34557, -547, -872, -420, 66780, 262220, 162610
34577, -610, -997, -475, 69650, 302260, 161840
34597, -685, -1129, -544, 57890, 322280, 182770
34617, -725, -1198, -588, 41230, 323330, 215250
34637, -713, -1166, -570, 42420, 314370, 236460
34657, -677, -1083, -537, 48020, 318500, 238350
34677, -660, -1024, -508, 38570, 344820, 225820
34697, -664, -1008, -501, 27020, 379890, 205520
34717, -677, -1036, -512, 34230, 403480, 177100
34737, -723, -1120, -548, 54670, 417970, 142800
34757, -791, -1240, -603, 57190, 439810, 109760
34777, -853, -1358, -649, 35630, 465150, 79100
34797, -869, -1411, -670, 21350, 464030, 55510
34817, -829, -1353, -635, 41370, 412090, 42490
34837, -765, -1239, -573, 71680, 348110, 33530
34857, -706, -1128, -515, 73640, 313740, 17290
34877, -663, -1037, -464, 63630, 298620, -7070
34897, -625, -975, -433, 64890, 277200, -30170
34917, -601, -933, -405, 73360, 247520, -51380
34937, -589, -914, -385, 77000, 220570, -69160
34957, -584, -918, -395, 66220, 193760, -78610
34977, -550, -868, -352, 49840, 161000, -77000
34997, -544, -862, -351, 38360, 126420, -73850
35017, -531, -835, -358, 11620, 78960, -48300
35037, -502, -771, -332, 6580, 28420, -31850
35057, -450, -683, -285, 10010, 11270, -49280
35077, -404, -595, -231, 7070, 9380, -75600
35097, -373, -536, -204, -3150, -6300, -74900
35117, -357, -500, -195, -19110, -40880, -47670
35137, -341, -478, -192, -29750, -79030, -17430
35157, -339, -471, -196, -39830, -103390, 1680
35177, -343, -482, -203, -57190, -105280, 7980
35197, -359, -504, -212, -71120, -98280, 6020
35217, -388, -551, -233, -73710, -97160, 1610
35237, -429, -635, -277, -68390, -105770, -3780
35257, -486, -755, -342, -56140, -120330, -12390
35277, -550, -893, -404, -38920, -135240, -23520
35297, -622, -1037, -463, -27930, -143080, -34370
35317, -702, -1185, -542, -35910, -155610, -28980
35337, -759, -1279, -612, -53830, -198730, 6230
35357, -739, -1244, -615, -52500, -262710, 44660
35377, -670, -1118, -540, -30590, -301630, 42700
35397, -615, -992, -478, -12950, -298270, 3640
35417, -591, -945, -464, -1680, -298410, -24990
35437, -597, -958, -482, 13860, -328230, -26390
35457, -645, -1048, -529, 23730, -347970, -28140
35477, -713, -1173, -584, 14980, -331170, -50470
35497, -783, -1293, -641, 1610, -300230, -84490
35517, -806, -1325, -666, -4060, -287770, -113750
35537, -767, -1241, -626, 6510, -309680, -133700
35557, -716, -1135, -577, 14630, -333620, -155820
35577, -663, -1028, -527, 11620, -349790, -175980
35597, -611, -944, -482, 14770, -368620, -190260
35617, -575, -888, -453, 9660, -375690, -202300
35637, -569, -884, -444, -22330, -354970, -211680
35657, -587, -913, -460, -70630, -313740, -217700
35677, -596, -928, -467, -108080, -272860, -223580
35697, -579, -909, -449, -109900, -249970, -234990
35717, -543, -867, -420, -88480, -240520, -247520
35737, -513, -819, -396, -77420, -238210, -242060
35757, -478, -766, -371, -84000, -237580, -213850
35777, -442, -703, -339, -94430, -233660, -178220
35797, -397, -634, -301, -99400, -220640, -149520
